 x1, x2, x3, x4, x5, x6, x7, x8, x9, x10, x11, x12, x13, x14, x15, x16, x17, x18, x19, x20, x21, x22, x23, x24, x25, x26, x27, x28, x29, x30, x31, x32, x33, x34, x35, x36, x37, x38, x39, x40, x41, x42, x43, x44, x45, x46, x47, x48, x49, x50, x51, x52, x53, x54, x55, x56, x57, x58, x59, x60, x61, x62, x63, x64, x65, x66, x67, x68, x69, x70, x71, x72, x73, x74, x75, x76, x77, x78, x79, x80, x81, x82, x83, x84, x85, x86, x87, x88, x89, x90, x91, x92, x93, x94, x95, x96, x97, x98, x99, x100,y
1,-8,-5,38,-31,-45,-31,-30,49,28,-24,10,29,-20,-1,7,3,-18,-3,28,-42,26,-37,-8,4,-36,-23,45,13,-10,-2,-1,-2,43,-14,17,14,-28,4,13,50,30,39,-6,26,-47,-50,-22,-49,-37,23,-40,40,36,2,-41,16,-5,-47,-22,1,1,28,49,-41,30,-18,24,18,2,-48,17,-19,7,27,-43,10,-7,-49,-23,7,-10,-13,-4,43,6,-29,8,17,42,3,35,-42,47,33,-32,26,31,8,-40,-60.6
1,-18,10,-7,-20,-34,-30,-47,-8,13,-46,19,36,-5,23,-19,-47,-22,-31,11,11,-40,-37,-5,-32,-41,45,-48,2,25,10,12,24,-31,-46,-47,-15,41,-44,-7,-30,-40,-38,-45,-29,35,-47,-26,29,-28,2,-11,-18,-19,1,-34,-9,-5,-31,9,36,29,37,9,15,41,-22,16,-2,-16,-41,18,-39,-29,23,49,-45,26,40,34,48,-9,39,46,22,-11,-38,29,0,-19,-13,-48,26,-27,11,-10,31,40,-44,-22,-131.6
1,40,-35,12,-50,-48,-16,50,24,27,5,-27,-10,46,-39,-14,-17,-33,-2,-38,-17,-5,-35,-15,-30,-45,13,-23,36,-32,-17,30,-43,-36,-9,25,33,-9,-10,6,34,45,29,-26,40,6,10,39,-11,24,17,23,-32,33,24,-46,38,-48,-19,-11,-30,-20,35,45,-40,42,19,43,49,-42,-36,33,-48,9,-44,8,32,16,-4,-30,-45,-37,9,-27,12,50,-23,-35,-49,-25,-30,-28,-29,-46,33,-18,46,1,41,10,-163.6
1,-25,-45,-8,-23,-20,-2,35,-39,30,47,49,35,26,-27,24,-13,-28,18,-32,41,43,-12,29,-37,-42,11,-39,20,28,-48,-20,-48,24,22,-21,20,37,30,32,16,-8,-4,-33,-32,19,41,-29,8,-26,-10,-36,-34,-6,43,47,3,3,24,-28,-20,-8,-32,-18,32,41,-23,2,27,23,50,-42,-36,-5,-25,49,30,33,-30,-47,-44,-24,-33,40,-14,-41,2,39,-22,-25,28,-26,-16,46,-28,-35,2,-1,17,-22,-0.4
1,38,-18,-13,-48,-7,-22,-50,-27,-40,37,43,-33,-38,27,23,-35,2,-26,-47,31,-35,-3,21,-1,-41,44,15,11,-42,48,40,47,-20,43,15,23,-30,15,12,48,-32,-29,-36,47,48,3,-39,-1,27,-35,46,42,-22,17,-9,-13,10,22,49,18,19,4,-20,15,-4,45,-12,-18,-24,16,-21,-6,37,-41,-10,34,12,2,-17,-46,-17,-22,47,11,45,-47,15,-30,-9,-21,5,26,33,35,-9,-22,30,29,-24,-31.3
1,-45,-6,6,-35,48,-19,5,31,44,23,30,14,-45,-42,-24,-17,19,-21,14,6,-14,43,-40,-38,25,45,3,19,-10,48,45,-5,-43,-34,10,-46,-2,32,36,-43,4,15,21,-24,-11,48,9,25,43,-28,-20,46,-36,-10,-43,39,-50,10,-27,-9,7,-33,2,-20,-50,-38,-15,-2,10,37,-29,-37,1,8,-11,7,-29,14,-19,31,2,-23,26,16,17,33,-30,17,-42,-41,-43,-19,-23,10,11,44,-12,46,-43,55.4
1,14,-2,-22,27,50,2,33,-28,24,-38,3,4,15,30,46,47,-38,-6,34,-5,2,43,3,33,36,29,-41,29,33,22,36,-4,-31,-37,39,35,-18,-13,-44,-45,0,-25,-25,-36,21,-30,-40,33,14,44,-22,32,37,-3,-20,-12,42,-45,-33,-10,27,-48,36,13,33,-10,-3,-36,28,-30,36,-23,-5,-40,-9,33,47,-33,15,-24,28,9,24,-20,22,-47,18,-21,-42,35,19,2,4,4,-36,-14,45,-23,-34,193.6
1,-12,-3,-49,15,43,28,22,25,24,39,-45,16,16,-19,-11,12,19,-42,-20,49,33,-36,-17,-16,18,38,-36,20,-2,-8,36,2,39,37,-34,-3,14,38,38,-47,-8,10,-15,25,7,-10,-14,-25,-36,16,40,48,-3,-27,48,31,27,-38,1,41,4,-48,-8,-42,40,8,6,-31,-39,-7,40,3,-48,41,-23,9,-19,14,1,-5,46,-10,-42,-8,-21,-44,-27,-45,-32,-10,46,-12,-8,-47,-4,-19,11,-49,-33,47.1
1,-12,-39,23,42,30,13,35,-45,10,-2,6,22,-40,12,30,2,42,2,-9,47,-14,31,9,24,-27,12,-30,-30,-27,38,-47,-23,15,26,-32,-5,-45,-47,0,15,-33,-45,-48,44,-17,-1,-4,-26,-50,37,-29,-13,-16,30,-40,7,-9,47,27,-20,1,-3,-26,-35,-28,-8,-24,44,-39,26,-25,46,-3,-23,39,31,26,-50,21,27,4,42,30,38,-13,6,-6,-5,-31,37,-9,20,-17,15,1,-28,24,-6,-35,124.6
1,1,36,-10,-4,50,-16,-49,-4,-41,18,-34,2,-29,25,-19,-42,-39,38,-32,-28,-44,22,14,-8,21,45,9,43,18,-48,25,-31,5,31,-19,4,-36,49,50,-26,17,-35,26,4,40,24,13,18,-23,-3,40,50,35,-31,-9,6,-36,16,-36,32,-15,5,17,40,-14,15,-7,0,13,-42,-10,-21,40,33,34,-4,6,-38,-37,33,-25,19,32,27,39,39,-18,-48,4,-38,0,39,18,-33,-6,20,32,37,-31,-64.7
1,-40,11,10,-44,1,-42,40,47,14,18,-41,-38,9,28,10,-15,-18,-2,-17,-16,18,-4,1,-27,30,18,17,-1,-35,-30,-16,-25,31,44,-19,-19,-49,37,-23,-19,-30,-48,-7,30,-3,19,31,29,-34,-36,30,1,-24,-20,24,-45,14,-44,-30,-5,43,4,20,24,-36,18,21,32,-30,15,-37,-9,17,-28,37,30,8,-17,-25,24,-3,21,41,-11,17,-20,-40,-20,-13,-20,25,-21,1,-40,19,15,-6,-10,-4,-33.4
1,15,-46,-25,22,-13,-36,8,34,22,41,-42,-39,-46,-5,-48,-7,-39,49,4,-43,-49,0,-2,48,-50,-26,16,15,19,22,28,-17,-8,19,-46,-4,33,-22,-21,-30,35,-47,-18,39,-2,-50,49,-25,15,-32,-18,17,18,30,14,-15,-47,46,16,-12,18,-7,21,26,29,-9,-29,11,-15,-34,-2,-30,-31,-4,-42,-17,-38,-44,-26,27,-26,6,-7,9,-49,23,44,22,19,9,-41,-48,19,-3,-6,-3,4,16,24,-111.5
1,40,32,-29,-41,18,-17,34,17,-5,7,42,-28,31,-37,-19,-45,32,21,15,-31,-45,-26,45,24,9,-43,-33,22,12,33,-5,-33,-19,-17,43,15,16,26,-19,-39,-18,39,50,30,19,47,1,-34,17,-34,-15,22,-44,46,-5,15,-47,-21,-14,-19,-39,-3,-36,-42,30,-44,23,-38,-2,21,-27,-3,-25,39,-24,44,35,27,26,2,43,27,40,49,23,-49,-21,-8,-20,-19,23,-43,29,3,-34,-26,9,5,-14,-10.9
1,-44,-25,-25,3,1,-37,-5,-40,15,39,37,33,-3,13,-12,-4,-15,-11,-9,27,-15,23,-35,-7,-33,18,-25,-9,43,30,-6,16,-45,19,35,6,-1,-20,-18,30,35,-32,12,-19,32,50,-7,33,-45,35,-24,-10,-27,-9,-1,-10,26,24,-3,18,4,41,50,-25,-24,35,-3,-9,31,29,-30,15,48,32,46,-5,-3,-11,-23,2,-27,3,43,-38,11,-43,2,-48,32,15,-14,-49,6,-14,-24,-2,37,-11,39,11.3
1,17,-33,-42,-19,31,6,-24,-25,-48,-19,-31,-29,-30,-12,30,-18,15,37,0,17,-16,-35,20,-15,-13,-45,-23,35,42,16,-11,-26,0,-37,5,-20,19,-3,-28,-13,29,-43,8,15,-5,-13,48,27,-26,-37,-7,8,-22,29,10,-19,34,37,32,-9,-31,-30,15,19,50,36,15,18,-17,3,22,28,10,-21,-8,22,-17,-45,-2,-27,-31,7,31,-37,-14,-44,-39,36,44,43,44,29,30,8,-3,-5,-40,28,-37,-121.6
1,-7,-19,1,37,41,-4,45,-22,29,17,26,-49,2,50,-1,-19,-15,5,-8,37,-36,-49,30,9,-3,-12,22,42,-2,0,21,7,31,-29,-41,-13,-16,20,-18,-38,-14,-43,31,38,-44,46,-31,-43,0,-23,45,-19,45,24,40,-9,28,12,50,42,28,20,-36,-26,8,-27,-23,42,44,9,20,-21,-17,-34,34,-45,-39,19,-37,-22,46,-43,9,7,-3,-36,48,-25,-8,13,33,36,-17,48,-41,7,-30,-13,-36,119.3
1,30,12,0,26,45,17,-25,-50,28,44,-37,-45,5,37,-20,-39,50,-39,26,41,-31,-12,24,-45,-13,21,-36,44,7,-33,24,-13,30,41,29,-10,7,-47,-10,-50,13,-31,23,-33,22,19,-21,-12,30,-46,-22,50,-42,-49,21,-4,-12,1,-45,46,-15,-4,49,-36,-14,-7,-30,9,-4,-23,9,-42,-4,48,42,35,17,37,-28,-4,7,-34,-39,16,-32,32,-39,-28,-17,-34,-33,-16,12,32,-2,14,-26,-16,-28,116.7
1,-14,11,-2,-40,24,-5,19,-26,-39,5,-4,-26,-38,12,-15,28,-4,34,5,19,33,-13,2,-34,16,-50,-20,-21,-26,14,-32,-23,42,16,-47,15,27,22,39,39,-23,-50,-38,-45,12,-37,-1,25,47,20,-41,29,-44,11,11,-12,11,41,-16,2,5,2,-5,-4,34,-2,27,10,37,15,-36,-37,15,43,35,43,-44,-17,-17,19,-48,-8,-36,25,20,25,-37,47,-18,-37,-36,3,15,9,15,-36,24,-9,-10,-116.4
1,10,22,-29,-11,-48,-37,-27,11,36,-28,45,-29,41,-48,-15,-19,22,26,-40,-15,-43,-27,-1,-24,4,25,41,-16,-2,-19,25,-43,19,46,-38,21,25,-49,-18,11,-27,43,32,30,45,33,-40,-17,-26,-29,-16,49,-40,33,-26,15,7,-35,49,21,-38,-11,-6,-2,-16,6,-32,-41,7,-34,-14,-4,25,34,-25,20,-18,-48,19,6,40,-48,4,50,1,-5,-20,25,-24,46,-5,-46,-50,40,2,-49,-39,-13,-40,-63.2
1,19,3,-38,-36,-22,46,-44,14,-23,-42,49,-1,14,17,20,-21,-33,-36,-24,8,-10,-29,-47,-40,38,9,13,39,20,50,49,-12,2,27,-31,-4,22,42,26,15,16,24,-36,-21,-10,0,8,-26,14,0,32,20,21,1,30,-25,-41,-42,-37,30,-43,29,34,-24,5,19,-12,44,10,-36,-26,42,38,-46,-30,45,4,-5,35,-33,45,16,3,-18,-33,50,7,43,-43,20,-12,32,-2,39,-43,20,7,-5,13,-7.5
1,34,-25,37,25,-37,42,12,24,-5,23,8,-21,17,40,-2,15,23,-37,-29,16,-29,8,20,-48,22,8,26,-9,32,-30,-47,15,-4,7,-45,-25,-36,-17,15,9,-45,-28,4,23,28,19,-47,1,32,-25,-34,19,-1,36,21,-30,-40,-4,12,42,-17,-19,-28,-5,38,44,-14,-49,-23,-50,-23,-18,39,-3,21,16,32,25,-34,14,16,49,-18,-36,1,20,-50,-23,-35,-22,-32,-36,10,-44,9,-37,50,11,32,124.5
1,-24,11,25,-25,-1,-29,12,32,20,-14,14,-17,18,-21,-19,-2,-4,-50,-1,23,33,27,7,47,-48,13,-28,-34,12,33,14,5,-40,-12,-4,-25,-25,-43,-44,45,-40,-13,44,28,16,-25,43,28,-25,-43,-34,24,0,23,-13,3,-49,-25,-15,-21,24,49,34,34,-48,46,-41,-23,-47,32,39,30,35,32,-27,-34,-44,-35,44,49,-28,-41,22,23,-2,-42,42,-1,-17,43,29,-43,41,-22,7,43,-26,-18,36,-36
1,44,31,24,23,15,6,46,32,-22,28,-9,-24,16,-33,15,-12,15,23,46,31,23,38,9,-4,-6,3,19,-48,-7,-49,39,-48,32,-22,-9,-38,0,-47,10,29,31,18,21,-4,35,-15,1,-35,25,-4,46,-37,-50,-30,-25,-6,24,44,-3,33,45,-49,36,-8,-21,43,-29,-4,46,-3,-26,26,-36,11,39,49,13,-11,31,-13,1,26,-34,1,47,-9,12,-14,-16,25,35,46,26,-14,-47,21,-21,-26,-34,104.1
1,-26,22,-44,17,2,-16,5,1,47,10,48,-17,27,23,-35,45,-15,6,6,-13,40,-20,-28,35,22,-26,39,-42,3,29,42,-6,-34,48,-40,19,48,-19,36,44,7,33,43,-17,5,-43,-23,7,13,-1,44,-31,-5,32,20,-34,-44,-26,-25,-25,-47,33,19,-31,-4,-5,38,-6,26,23,-13,-18,-29,47,-18,-7,-47,9,50,-17,25,9,-32,-31,-43,38,-14,-37,-38,-23,-46,32,-41,24,-50,5,-32,5,15,71.5
1,11,44,19,9,-35,15,41,-26,-16,-34,-27,17,41,-2,1,-41,5,-11,-39,-16,-33,-46,-11,49,30,29,15,-15,47,36,16,-27,30,-16,33,11,49,-11,35,-17,5,24,16,-5,-29,-33,5,-7,-28,-18,27,-11,-13,32,-47,-34,10,18,-33,-27,4,34,-4,50,-33,45,10,-34,-16,-40,-35,39,34,-3,-16,21,-20,5,30,2,37,-27,7,-27,-46,10,-44,-19,45,-27,4,-2,-44,50,-37,-26,45,-11,-44,-51.9
1,45,-1,38,33,49,-16,33,-15,-19,-13,-35,33,41,-12,-44,30,-8,-18,36,23,-24,-41,43,-10,-35,43,3,-45,3,42,28,-37,-44,15,46,-46,16,29,-44,47,32,-29,-5,-12,9,1,-32,17,0,-47,-44,26,29,49,33,11,7,-15,16,26,44,-40,39,16,-9,35,-13,-44,-21,-7,19,27,14,31,-35,39,-19,-17,5,-3,-48,11,-27,32,-24,-45,-8,33,-44,-43,9,16,34,-3,-18,-25,48,19,48,80.1
1,43,-39,17,20,-9,-3,35,-21,-6,-33,0,42,-31,-39,31,-50,-13,2,-42,36,8,33,-6,41,16,8,39,41,-29,7,39,-36,-16,-29,34,-9,-16,18,20,28,1,-31,-15,-14,47,-35,-47,50,-17,-39,36,42,44,-21,-2,10,3,-14,-34,25,9,21,39,43,42,22,-17,-25,-45,19,20,-28,38,-46,-26,1,37,-23,0,-31,-45,-15,27,15,-19,-26,41,34,-24,-43,8,35,28,-4,27,-14,34,26,11,2.3
1,5,-40,-20,-7,49,-49,18,-35,4,45,15,23,16,-50,-34,-19,-19,-10,-29,-36,-17,45,-11,-33,23,1,11,-42,-15,-14,-15,6,-3,-18,50,-39,50,17,-24,3,-23,7,42,44,7,-43,41,4,-36,-39,-15,-3,-44,24,14,-5,41,-26,-31,-25,-23,4,-2,-10,2,-3,-33,1,30,-41,-47,-44,16,12,16,40,19,6,-41,33,-16,-6,-21,-44,34,10,-33,25,34,-14,16,27,6,30,-34,-42,-24,-17,-25,-103.5
1,-45,-8,46,29,25,7,-40,14,-25,-17,23,25,17,34,20,-11,-17,-21,6,24,30,8,-44,6,-37,36,-11,38,-38,22,30,34,31,-9,12,-29,48,23,1,39,22,40,13,-12,23,-17,-7,23,-22,15,-4,-43,-28,2,14,-49,-12,-48,6,0,-10,-49,50,37,-8,-22,24,-11,17,-26,44,-12,-36,7,-8,37,6,35,9,34,-35,22,8,-13,-27,-29,-46,11,40,-24,27,46,-23,27,33,19,21,6,24,26.6
1,-13,31,18,25,11,41,33,-3,-38,17,23,12,-2,-6,-31,35,-17,-10,5,45,46,-2,-13,42,25,30,-10,-40,0,46,34,3,-8,-33,-23,-48,-43,-41,-34,36,-8,5,-2,40,15,17,-10,48,24,12,8,19,-41,46,-24,0,25,16,10,42,-22,-40,-6,-14,-23,-12,-45,-49,-37,38,37,-28,-8,-50,-39,23,18,-32,20,-43,-4,-22,-8,5,-27,19,21,14,-50,-19,-29,-22,-9,16,15,-16,-47,-14,-15,73.5
1,33,-27,39,-46,-19,39,33,-47,-28,-50,23,46,-38,17,-12,17,6,23,-47,-30,23,-16,-9,18,-9,23,-18,26,-8,-16,27,-25,7,-19,-21,38,37,-39,41,25,28,-21,21,40,47,25,-28,2,-3,-24,-12,-31,-24,-4,3,18,-32,35,-41,11,35,2,2,-9,34,31,45,20,9,35,-6,-14,31,31,-24,27,5,-2,-22,-49,-10,-17,38,17,29,-10,-16,47,42,-41,-27,26,11,-9,34,-40,39,28,-4,-48.1
1,-3,-21,7,33,-41,-13,25,36,9,40,30,-24,-21,-38,-37,12,41,-30,12,4,28,21,-7,-31,49,35,-48,25,23,31,-29,36,26,-6,-16,35,-3,-41,-14,-45,15,32,-18,10,45,-39,-28,1,-19,34,21,-42,-29,-36,-22,-31,15,47,44,-47,-7,31,5,-32,-26,39,19,22,48,-46,27,-22,37,25,39,-3,37,27,48,34,10,-15,43,31,-35,37,16,30,-1,10,-1,43,-10,-47,27,15,8,-4,-48,72.7
1,-28,-34,-5,0,19,-30,-46,32,-44,31,-4,40,-9,31,-2,38,46,-50,4,-9,0,-37,6,-42,-31,-25,35,0,33,47,2,-46,30,48,5,-36,34,9,47,40,-10,-8,-5,-3,39,10,-16,34,10,38,41,26,17,-4,34,37,21,-15,-14,3,-19,5,8,27,-32,29,42,-49,-47,38,7,-41,46,-49,6,34,11,7,17,38,-40,7,13,28,19,-3,-20,-11,-2,-18,8,29,37,32,-28,21,10,-37,22,60.8
1,-20,-50,-22,-11,46,47,12,-5,7,35,28,-6,45,-50,24,-12,19,-30,18,24,-16,-50,-19,29,3,-37,-50,-26,-11,-37,46,19,30,41,25,25,37,-48,36,-41,37,13,4,-3,13,-23,36,-19,-37,3,-46,-3,-31,-48,-25,23,-35,-24,13,4,-45,-26,40,36,-36,-20,-24,17,49,-38,27,1,-9,-20,48,-46,-27,-1,-49,-48,19,23,-35,38,25,-10,-24,6,-18,5,26,-46,30,-19,40,10,11,-35,-23,-58.4
1,-25,44,-47,26,-15,50,24,-45,39,-28,-44,41,7,-5,-45,-5,36,-39,-13,-9,-40,43,34,-36,22,-36,20,-19,-8,1,8,17,-5,-23,-7,-4,-24,33,1,31,21,-27,21,-22,19,-8,23,4,4,26,12,-20,18,-5,-6,-45,-25,30,-13,17,-20,11,-16,-9,5,-7,37,-3,-25,-13,-22,46,-23,15,40,46,-43,-22,-35,-23,-46,-7,7,22,38,17,-6,-37,-4,-3,-4,-8,-43,30,34,-22,39,20,26,25
1,-37,24,20,26,-50,-16,15,12,-9,44,27,18,14,-30,41,-49,24,7,-5,3,19,42,50,-39,16,-5,45,44,-16,-20,-15,-3,-47,-46,39,20,-11,4,-19,-4,-37,25,31,27,45,21,28,-16,45,-27,38,-21,31,37,-44,-4,-19,17,-10,-19,48,-9,29,17,-4,-17,-13,1,37,-16,47,16,-42,-7,-42,19,31,37,-47,-9,26,41,20,-28,-7,27,19,-10,-41,25,22,-44,-35,-34,-10,-23,-1,-7,28,94.1
1,-48,27,25,18,2,-33,-7,-30,14,46,40,-46,-13,-4,25,9,39,-33,-23,46,43,18,17,50,0,33,-45,27,48,-2,5,50,41,46,-16,-8,-38,27,13,-7,22,-32,-3,-42,15,38,-17,3,-46,-23,-2,48,45,31,13,-6,13,-16,-29,11,32,26,-24,22,-13,10,31,-1,-48,-7,8,-10,-23,-45,-36,42,43,-2,-5,14,25,9,11,-15,-10,40,-4,19,-27,-17,46,21,25,39,-42,-39,-36,39,-24,143.7
1,-33,48,35,-27,-25,40,-12,-34,32,2,-23,-5,43,37,22,-23,43,-23,-11,-23,-34,22,-27,37,-4,-39,46,7,-25,34,34,-42,-2,-16,-18,23,-27,-14,39,21,38,-34,-34,30,19,4,23,-23,32,-38,4,48,0,-7,1,47,4,-38,-31,-4,46,19,-30,-41,-48,-32,32,-25,4,21,47,-9,3,29,37,38,-18,-24,-36,30,-12,18,-6,38,-39,11,0,-19,23,20,-7,-16,-46,14,-6,-43,32,-25,49,37.6
1,-14,12,45,-7,-36,-11,-20,18,-12,6,32,34,10,0,-23,-37,-23,4,-20,8,-24,16,-49,11,20,15,21,27,-38,46,26,-2,-26,-14,8,-46,-8,4,23,30,26,4,13,-15,20,7,-36,47,-40,-40,5,-47,26,6,14,-4,37,-50,39,49,12,-20,-37,36,-17,21,41,25,-26,13,4,50,33,33,-50,3,-45,-36,-1,-34,42,-47,-31,17,-25,-1,29,-39,-1,18,27,-40,14,40,13,47,10,3,-13,36.7
1,0,32,41,-1,14,-10,-1,-34,-5,-21,-18,-23,-30,-15,-4,4,-23,11,-18,-46,26,16,31,3,-20,20,-35,43,46,-16,-20,-5,-35,37,10,-5,-24,25,-22,-12,-46,10,15,41,45,28,-6,38,-12,-7,43,31,-42,23,-17,-12,-41,-36,48,21,-2,-23,-34,-21,-37,26,24,-44,1,-49,-6,-29,-23,25,28,39,2,39,26,7,-19,18,-47,-45,-43,-48,-6,-34,-34,-43,37,-20,-16,19,-25,-37,-39,15,-31,-117.7
