 x1, x2, x3, x4, x5, x6, x7, x8, x9, x10, x11, x12, x13, x14, x15, x16, x17, x18, x19, x20, x21, x22, x23, x24, x25, x26, x27, x28, x29, x30, x31, x32, x33, x34, x35, x36, x37, x38, x39, x40, x41, x42, x43, x44, x45, x46, x47, x48, x49, x50, x51, x52, x53, x54, x55, x56, x57, x58, x59, x60, x61, x62, x63, x64, x65, x66, x67, x68, x69, x70, x71, x72, x73, x74, x75, x76, x77, x78, x79, x80, x81, x82, x83, x84, x85, x86, x87, x88, x89, x90, x91, x92, x93, x94, x95, x96, x97, x98, x99, x100,y
1,-44,-48,-22,40,26,-38,39,16,-29,5,-9,10,-48,14,-20,47,-2,-34,39,-19,-29,-43,-42,42,-9,-36,-18,26,-8,-27,16,-35,42,10,-46,18,23,44,-17,44,-36,-10,4,33,-47,0,29,-33,-18,-16,-2,-30,-9,-28,-39,33,-48,-7,8,-39,-17,40,-24,-26,0,-20,42,39,40,41,-2,-46,-20,18,3,50,34,-18,-34,-34,16,-19,-14,23,3,-37,5,-28,-27,29,-17,6,19,9,30,35,5,-12,-11,-205.2
1,-39,-22,37,32,-25,-29,-16,-26,-46,16,-9,37,48,-12,39,-13,7,-48,42,29,42,-13,28,-3,22,-48,43,6,8,-20,11,19,9,-37,0,34,-16,0,24,-45,33,31,8,30,-32,-3,-34,26,-35,25,-30,-44,28,49,-31,-1,-50,-39,21,-26,-8,-19,9,17,-6,25,-34,29,-25,40,0,-43,21,-43,3,5,-30,-14,-20,-49,27,1,-43,4,-1,43,-48,-35,-46,23,-10,-38,-47,15,-5,-37,-10,11,8,-10.2
1,15,-34,-43,-12,37,-35,41,-8,-49,43,-12,-47,19,39,27,-28,-47,20,41,36,-10,13,-25,2,-18,6,47,-38,46,-27,20,-24,-11,28,-20,43,9,38,-50,10,30,-12,-21,-35,44,-44,-47,13,-8,45,-2,32,-27,-11,50,-28,46,12,-16,7,35,-47,34,40,-3,-37,32,-45,-50,-2,-18,-3,3,11,12,-38,-17,15,25,25,-25,40,6,-35,-22,5,-13,-27,33,21,31,17,-10,-20,-27,38,-41,21,9,-42.2
1,27,-31,41,-27,22,-32,1,0,1,32,-26,-24,24,-37,-2,39,-8,20,-25,-19,2,12,28,36,18,-43,-42,5,-33,29,31,10,14,-13,33,-49,5,50,1,23,-3,26,15,-30,5,-38,-42,13,-2,50,45,17,11,-12,2,-21,-4,-24,0,-21,21,-20,5,-15,18,-47,-14,39,-48,38,11,-1,-21,42,20,34,21,-6,-37,-32,-6,-43,35,-46,-39,-48,50,7,45,0,2,16,-4,-44,17,30,-41,19,19,-33.6
1,28,6,46,44,1,38,-21,-49,8,23,-36,-8,-34,38,44,38,49,46,37,-28,7,-48,-10,-28,-35,-3,5,45,-28,-27,13,17,-4,-25,10,47,-38,39,14,-14,11,28,28,-6,15,21,-19,14,-17,34,2,40,3,42,28,18,-12,-18,-22,-23,5,42,10,17,33,-31,-20,45,-43,44,-20,-16,22,24,-6,-48,-5,-9,-18,-6,-25,34,-17,-6,26,-40,28,30,-8,-45,23,13,13,-18,47,-5,1,-24,-11,42.3
1,-26,-31,-15,-25,7,26,19,-24,-30,-40,8,-20,-49,-8,13,-5,34,23,39,13,31,44,-14,-41,7,18,22,-49,36,48,-43,26,34,-8,-50,-44,-33,20,-18,-47,-4,41,-17,-3,49,12,8,-2,-50,-4,-40,-3,-45,-38,-27,12,-3,45,14,49,43,21,24,-8,29,25,-2,13,-40,31,-18,-28,-13,-18,-15,-49,44,9,-1,45,-46,-25,-43,-41,-12,-20,-12,1,-25,-49,-1,-33,-12,-28,-25,33,13,23,-5,-13.6
1,-11,-31,28,11,-28,-41,46,40,19,4,-12,-21,-26,-20,-13,-50,18,17,-12,-32,42,-45,-17,25,-41,5,50,42,-32,-11,-47,7,-26,31,35,-3,6,30,-14,41,-50,-9,-30,41,21,7,41,-46,40,45,39,32,16,-29,-28,-9,-8,39,-17,-24,-23,-14,34,1,33,-16,14,-46,-37,17,45,30,-43,-36,21,-6,-13,-23,-36,-23,-28,-48,25,4,40,13,46,-19,1,45,8,-6,-20,-43,12,29,-9,-25,33,-42.2
1,-30,8,27,-50,-19,8,-13,25,45,14,39,38,2,7,12,23,-38,-25,18,-6,-8,12,18,37,8,-9,-2,-14,32,-11,-32,18,14,11,18,45,-32,21,20,30,-15,-26,17,3,-2,46,-25,10,37,43,20,-22,-30,-47,31,28,-6,45,30,42,-50,14,10,14,-25,44,8,-41,15,44,39,16,35,6,-32,-18,-33,-6,8,-47,-48,45,48,40,14,29,-17,-42,-11,-37,16,-11,27,42,-48,18,36,-23,28,45
1,-34,-30,16,32,-46,38,16,-48,-46,26,-23,24,-5,38,22,-16,1,-34,17,-25,5,-4,8,45,40,-1,13,7,-16,40,-50,-34,27,17,14,-3,-30,-20,0,-25,22,-7,15,-34,-20,-14,-34,-3,-32,0,23,24,12,-20,-16,1,-5,13,25,-4,-31,25,12,46,-43,-24,-8,-22,-28,8,-31,44,17,34,27,47,37,43,-40,-46,-42,-1,28,21,-5,28,-29,40,-9,12,-15,-24,-13,48,-29,-40,40,-21,-12,38.9
1,-39,4,-27,21,-30,-43,-3,34,44,-44,44,14,-36,-8,-42,35,37,36,23,26,43,-16,28,-32,-13,25,-45,-2,-20,-15,2,-43,5,26,28,25,33,42,8,-8,48,1,-45,28,9,-37,13,-5,16,-49,38,-26,-15,15,-7,-11,-45,-36,37,-49,-35,-12,-42,20,-37,36,-5,12,27,-48,20,-10,-30,-8,-32,29,5,-3,-26,37,-36,28,-39,-1,-42,-30,38,-37,-16,-10,-36,0,29,-28,36,8,24,-20,37,16.9
1,-33,50,6,-27,-31,48,-43,48,-31,4,38,22,18,-19,33,34,-11,19,-13,-32,-47,28,49,-31,-28,37,-46,-4,11,-49,-18,-6,-50,5,17,-31,-32,25,33,-13,45,-13,26,-21,-16,8,-38,24,44,-35,42,47,9,41,32,31,27,2,44,-47,3,-25,-3,3,-4,31,-12,15,5,38,18,-1,41,-7,28,-26,18,6,48,11,22,6,-27,-20,-38,21,28,5,-28,21,9,26,12,22,45,-42,2,-17,-11,86.1
1,-44,-30,-44,-28,-40,0,16,-50,34,-28,49,-6,10,-30,-17,6,-18,-47,-17,3,-25,20,-39,17,-18,0,12,-44,-49,45,-39,25,31,-33,13,7,-17,-22,7,33,0,-29,-24,26,-43,-25,-18,-11,-22,15,43,-30,-49,20,37,50,-31,-2,-45,38,-42,33,12,39,50,-26,-39,50,-32,-15,32,-15,6,25,-40,14,50,-8,19,45,24,-23,-36,25,14,-50,24,-1,-1,-5,-14,7,-23,14,-38,43,4,-27,8,-140.8
1,23,8,-10,24,31,-36,34,-40,30,43,-5,24,16,-11,38,-44,-48,5,30,-33,-47,41,4,-24,34,34,-12,26,-46,-22,-16,27,2,-10,-34,-18,-30,50,-42,50,42,-30,-10,-27,9,44,-21,-23,-2,-42,-6,1,15,14,-6,-2,-36,32,41,-32,-41,-26,11,12,-20,27,10,0,26,-15,-35,-16,5,-29,7,30,-35,37,-44,13,11,-34,31,-24,-3,-26,24,11,22,-20,29,32,4,-11,-41,0,-35,-15,16,41.5
1,7,20,32,41,-26,-48,-36,-47,34,-50,26,-3,-23,9,44,3,-45,-33,44,16,39,-27,-40,-14,-6,-1,-5,44,-20,31,10,3,-34,-43,-40,-9,26,-26,-40,10,41,3,23,-33,-39,16,-13,-34,33,-20,-2,-13,-31,8,24,-21,-44,35,40,-48,-19,-35,-29,-2,-28,-19,5,48,-29,15,-27,-39,-33,46,46,45,11,-18,-40,-41,-22,8,-3,-37,-35,37,-7,38,-13,-18,6,-15,-3,28,-1,-15,25,-47,49,-91.4
1,47,-16,-28,24,-32,-33,19,-38,-5,17,40,4,11,-3,17,25,-21,-31,34,33,7,-35,-11,8,12,33,-44,13,7,-41,11,3,-41,33,44,-23,17,12,-44,-39,46,46,15,-28,-42,-18,47,-13,1,-4,37,24,11,42,-19,39,24,-13,1,-20,-38,-38,0,-28,11,-7,-35,-23,21,-29,-12,-18,-34,-47,5,-25,-49,-33,-22,-32,14,31,9,41,22,6,-4,-5,44,47,-8,22,25,8,44,-14,17,26,13,-8.4
1,-47,47,-49,-14,30,21,7,21,-12,-10,15,-28,20,-4,31,11,-33,-13,-44,13,47,19,21,18,-6,-22,-22,-4,45,20,-42,48,16,26,50,-39,-38,-28,32,0,13,-3,23,-18,43,-31,9,26,-28,-19,-12,-32,-50,-42,3,-40,-48,-3,-28,13,-34,-20,11,-2,23,-24,10,35,-1,-43,-49,-39,4,-10,-41,-38,9,19,39,-2,50,43,-18,16,18,35,-8,20,48,14,-17,-37,11,10,-22,-17,36,38,34,10.4
1,-50,11,1,28,-35,41,38,44,-34,-28,32,14,38,25,46,-30,-8,-3,12,28,-6,43,27,-26,3,-14,-32,2,39,22,-49,39,-18,3,17,-3,-7,-30,-43,-25,-8,39,5,46,-21,1,-35,-13,14,28,-35,24,20,8,14,39,45,32,-10,33,3,-9,-13,36,44,-47,49,-47,-27,-45,45,-19,11,0,-23,40,17,-8,44,-20,36,25,20,-29,-18,-16,-41,-24,-35,-35,25,19,-27,-38,-30,33,-35,-32,36,92.7
1,-45,41,-3,-48,1,47,-21,-44,-21,-12,50,-25,40,24,45,-39,-44,-22,37,-18,-40,-48,-43,-5,42,36,15,24,17,-1,-24,-12,-11,23,-9,6,-15,20,13,14,24,12,39,14,-14,33,-9,-8,28,-23,-10,38,46,-37,-18,37,49,47,11,16,-39,37,-47,-33,-25,-40,23,10,-3,-49,40,-30,14,28,34,16,-24,-26,-43,-47,-32,-37,41,-37,-23,-28,17,42,35,44,-27,13,-4,44,30,21,-47,-32,47,-59.8
1,0,-30,36,21,34,13,-30,-1,39,-39,-28,9,46,-15,-1,25,-22,-12,-9,-30,39,-16,-41,1,30,-48,47,-34,-44,-35,-38,-28,-15,48,9,35,-24,-4,-17,32,-27,-29,-10,-32,-28,5,43,1,9,-50,-13,-36,-50,-4,-19,-3,-35,-22,13,38,-41,-8,-41,-6,-45,-15,-22,49,31,-23,30,-47,-36,36,38,-14,-44,-4,3,-18,-38,6,-38,-37,-48,-7,-24,34,-13,5,21,-4,47,-4,6,19,31,34,17,-95.5
1,-23,27,-38,47,41,14,34,44,20,47,-4,18,-42,19,30,38,21,-27,-37,4,-24,19,41,23,-19,-14,-22,50,-33,29,16,-6,-29,-6,-43,29,-43,41,22,28,3,34,-5,-22,2,42,-35,39,31,46,-42,-44,14,49,29,11,-49,24,11,35,-32,43,45,-11,-13,-49,-33,-6,9,5,38,-39,-11,50,-11,7,41,5,-38,21,-34,-30,-7,-4,36,39,-44,37,12,-17,21,-4,-24,15,35,-21,17,19,23,110.8
1,42,-27,-23,-48,-22,-24,-8,36,33,13,48,-31,29,34,12,-26,-15,0,47,-29,28,-20,8,-27,-28,40,25,1,-28,-7,40,-37,16,-34,-35,45,-8,-27,-4,41,2,-41,-41,47,43,22,37,45,38,34,-35,16,30,-10,5,-49,-21,-21,2,-33,22,-9,-20,-12,-26,-39,49,-18,-49,-6,-27,3,-31,-18,-34,28,-47,-48,22,42,36,38,-27,15,44,28,-18,39,-43,34,-45,29,42,-49,33,-35,-38,-3,-3,31.4
1,30,7,20,-17,26,-48,-1,4,22,-33,-25,-21,20,29,2,-50,-12,-20,-17,-24,-47,-34,-19,-2,24,49,48,39,-39,-6,-48,7,-49,22,40,27,-10,-46,47,29,39,39,-43,8,-17,10,8,22,6,41,48,9,24,46,23,-3,44,20,-14,21,-36,-12,-22,-35,26,34,8,33,5,-29,11,-7,-41,18,-50,-8,44,8,-37,-35,-1,28,-10,-28,23,-37,19,-18,33,21,-47,47,25,-19,28,-33,31,-48,50,-40.6
1,-15,-27,10,28,49,44,28,-10,38,-14,-30,-48,1,14,-41,-11,-14,-28,-43,-16,-46,-5,-13,18,36,-16,-39,-48,-35,30,-49,-34,-48,-23,45,17,-29,22,24,25,24,44,-7,-26,-27,2,13,9,24,-13,9,-5,-2,47,-38,-17,47,40,-14,28,20,-47,45,-12,-19,39,-45,-32,-24,29,43,-50,-12,-15,41,11,4,-30,36,-23,-27,-40,-12,21,-44,0,-47,20,-44,-45,-3,26,-41,-43,30,-44,12,1,-26,-33.8
1,39,46,-34,5,-17,-33,-39,10,21,-19,-39,15,4,39,-48,-26,45,-31,45,-20,-25,50,-6,17,25,1,-38,31,30,14,-46,18,9,37,39,9,-46,50,35,-9,48,13,-45,1,1,25,-8,-39,44,-48,-8,35,18,2,-33,-7,-48,-21,-27,32,43,45,-35,2,31,20,27,1,20,11,43,-17,-27,14,0,24,-12,8,36,48,10,44,-2,-22,-5,-19,21,-3,11,10,46,-31,4,27,-13,-49,-3,-37,2,2.9
1,33,25,-40,-35,14,25,-19,-12,29,40,-27,-7,-1,33,41,-7,-23,-28,-37,24,-1,-10,-15,18,10,29,22,-23,42,1,30,24,-25,6,5,6,-20,2,44,26,-9,33,-32,41,15,25,-17,42,47,-37,-19,-39,-31,-17,-4,29,-39,-33,-44,19,18,2,-42,10,-43,-21,-35,-46,31,25,30,-28,7,14,-38,38,-12,-39,29,-15,41,26,-38,-41,25,8,5,36,25,-23,-30,-41,29,-22,-15,2,7,0,6,17.1
1,-12,41,-49,10,-3,15,-12,-50,-47,-35,29,-46,-44,-30,-34,-35,46,25,-14,-3,-35,13,18,41,-9,46,-25,44,-31,-9,-35,7,-19,-33,33,-6,-2,-30,-6,1,-15,39,5,-43,-41,-12,-27,21,29,9,-33,44,39,1,1,-21,-37,26,39,-18,34,21,5,-36,4,-13,9,-49,-27,19,-31,8,8,24,16,-17,28,5,-47,6,30,37,-34,18,-12,17,14,-33,-42,-32,-1,42,39,20,23,-8,-44,48,-40,10.5
1,-21,16,-21,3,40,19,35,-28,-3,-11,42,19,36,29,35,-31,33,-33,33,50,-24,18,-36,34,6,34,-28,15,6,-31,25,35,2,20,-13,-9,-12,-28,-20,1,-23,-29,-30,29,50,21,49,-2,39,-3,-37,31,-36,-23,14,-13,27,37,-49,-18,22,-8,-34,40,28,-30,-19,32,-42,-23,-17,-15,-2,-31,31,-36,6,29,12,-6,-25,26,41,-44,19,5,-7,-4,-43,-40,-6,-5,2,11,-15,46,-3,-18,27,61.7
1,5,9,-41,6,23,45,-48,37,1,31,-35,11,23,41,2,-5,-25,23,38,21,-4,48,-35,41,-35,-8,-25,-40,5,-27,37,26,-2,13,48,-29,-27,-50,-43,24,31,39,-49,-31,29,3,14,21,42,-33,-9,-13,31,-28,-23,46,-20,-31,22,35,-42,-25,10,7,38,-26,28,27,-26,1,-33,21,-10,-32,41,35,-13,-30,5,-22,-46,13,-19,35,35,-26,-3,32,-7,-32,16,2,-7,43,25,47,-34,2,24,42.2
1,-44,19,41,27,-42,25,-17,10,28,-30,-36,-45,-26,-7,-48,-42,-22,-24,5,-41,-14,-10,-9,38,33,50,-22,-4,-35,30,36,-29,-36,-8,15,40,-34,48,-1,44,-33,-21,15,-9,23,-17,-34,17,9,-13,-8,45,27,33,-2,-24,33,26,22,14,-29,-27,2,-14,15,-34,42,-3,30,-10,-44,14,-15,-13,21,-43,20,37,-10,-22,-26,32,40,17,15,-13,43,-37,30,-20,-7,17,3,11,19,34,-7,10,-20,-25.6
1,-27,50,-48,37,-49,-11,7,-42,25,-40,-1,20,-50,-20,9,17,11,12,10,-10,-9,6,0,25,26,-40,-7,9,4,-47,6,-7,19,8,46,20,14,2,-5,-12,12,44,-43,-22,40,16,46,-33,45,-29,-27,-49,-7,-11,26,-32,0,-31,28,20,-28,-17,29,41,7,24,-23,-30,-25,22,9,4,-19,16,-2,37,49,-7,20,43,-20,44,44,24,49,20,42,-2,39,-15,34,27,18,-22,-17,-25,-49,10,-39,-40.8
1,44,-19,20,-37,12,-48,11,-1,-50,21,35,9,-50,28,2,24,27,38,-18,41,-8,17,-9,-32,-15,19,2,-24,21,28,-47,-20,-41,24,-7,-13,26,-47,2,-8,24,-13,-50,-9,31,2,-36,-27,-44,-4,31,-2,-37,-29,-17,-36,6,35,-44,43,-22,-41,-28,-13,-1,15,-9,41,-15,43,-18,25,46,-18,-35,27,1,-20,50,7,-8,30,21,-29,17,-47,-49,-27,4,-43,-35,33,34,-46,36,-18,19,-24,-27,65
1,20,-31,-29,-5,-36,4,10,7,21,6,7,44,49,-48,-20,36,20,-16,38,9,4,11,-10,-48,-6,-6,39,-7,30,-36,-18,-1,50,3,10,31,23,37,-47,-41,-8,-24,-48,-44,-21,-17,43,15,-17,-4,40,3,-44,-21,6,-33,-10,-6,10,36,-26,42,-50,41,-40,11,-13,0,-3,-10,9,39,17,12,12,12,11,4,-24,10,16,-35,-38,22,-40,18,39,-34,28,-36,-49,19,22,-48,9,33,13,12,-18,34.1
1,26,-49,7,-20,18,-32,42,-21,-5,-39,-29,21,27,-48,34,-1,30,-33,-47,46,12,-32,48,-20,40,16,5,-12,-22,-34,-14,20,-33,44,50,2,28,42,-3,-27,-48,19,10,30,-13,-7,45,-34,-23,14,29,39,32,-8,-32,-12,-43,-11,-8,-49,5,29,21,22,22,20,-27,-1,11,-13,-12,-20,22,15,26,-42,-43,20,42,-50,50,20,39,32,-39,23,36,-32,-39,-23,-31,16,22,40,-46,-7,9,44,9,44.9
1,37,-20,13,-34,-49,-23,8,27,-49,44,18,-49,43,-13,7,-10,-36,46,-25,-18,24,-31,-33,-45,41,23,-41,-50,48,20,9,34,50,38,16,18,-35,-27,-6,33,-34,28,0,26,31,-44,-35,45,19,-9,43,-8,-24,-41,-3,-34,-2,-27,-34,-5,43,-9,46,8,-21,11,42,-40,1,-49,43,-17,-5,-42,-42,-25,-35,41,-31,0,48,28,8,-27,37,21,-11,-16,44,-28,-4,2,13,-9,27,8,18,-16,18,-20.5
1,35,-48,-24,35,-3,-15,9,23,-34,-1,8,16,-4,-14,40,19,39,10,25,40,-30,47,-15,-12,-25,-8,31,34,-41,-35,-33,45,34,-40,29,-20,-5,-47,19,11,3,44,43,49,46,-2,-16,34,-43,-42,-11,-23,21,-10,16,12,32,-38,-39,42,-23,-21,2,27,-11,47,-43,0,50,-8,27,-32,-15,-15,-33,-20,33,-33,31,40,-25,36,34,12,-24,-35,-27,-43,-23,-15,15,-29,-20,33,48,-15,29,-46,35,38.2
1,-5,-37,11,13,-36,46,-4,-39,28,13,42,-17,4,27,-34,32,19,-19,22,27,-25,23,-9,-4,-48,-26,-7,-13,19,-36,38,30,-23,-2,-41,-9,-41,-29,2,3,1,-41,36,21,3,19,3,-29,16,-26,14,41,47,-45,-14,15,46,30,18,-20,44,5,27,37,-48,36,-23,28,-44,-4,-20,7,-29,32,-22,-10,0,-3,12,33,-13,-25,23,50,47,26,14,8,-29,-19,5,-36,2,-19,-50,-30,33,44,48,-28.8
1,5,-45,44,29,-23,25,23,17,42,-31,45,24,-28,37,-38,-29,-1,38,1,24,-42,-2,45,39,50,42,5,-31,24,-35,33,-22,-30,26,23,-37,0,-5,31,-43,-20,-9,-3,2,44,10,23,-7,-37,40,33,39,-13,27,27,-14,18,-18,-29,-43,-37,-47,-49,-17,29,25,-3,46,-31,44,-48,-34,-50,0,18,45,26,-43,-47,39,47,36,27,-50,-22,-30,-14,46,-32,8,19,-19,11,20,14,-44,-6,27,-49,204.3
1,-20,-14,20,-4,-13,36,30,-19,11,3,-50,-34,-34,36,9,-34,30,29,-32,-9,47,-8,-41,44,20,29,-26,26,40,-50,-7,-31,-13,-38,-19,-10,15,27,-13,42,-20,-13,-43,-38,39,17,45,18,-39,-38,-42,25,-29,-33,18,41,12,42,16,1,43,25,20,46,3,17,-15,-33,-6,-12,-41,-10,25,33,2,13,-35,-4,-20,-23,-26,-46,18,-5,38,-15,-15,-1,-23,17,-50,36,-43,-14,-3,11,-47,-2,-6,-26.3
1,-37,36,-31,3,10,-48,-46,39,34,-34,35,27,-44,39,-6,2,26,30,3,41,23,37,7,-26,44,44,-13,4,13,35,49,26,-14,34,-22,12,36,49,0,-14,31,-16,-38,37,39,7,-46,-20,-48,8,-30,-9,-6,28,15,-13,-13,-49,8,50,2,-28,25,38,-45,19,-1,8,-17,15,44,30,15,22,-18,3,45,-13,33,47,45,19,-47,-46,-4,18,-43,-1,-15,15,-2,3,37,39,-44,9,-27,-29,-34,46.7
1,-28,36,26,-49,0,-3,-16,19,-42,-13,1,-46,48,37,25,-49,-18,-42,25,-2,-6,-10,46,13,43,1,20,-33,24,41,-17,47,-7,25,14,9,39,14,-22,47,-50,29,17,14,15,-9,15,14,0,-44,28,10,-4,23,-28,-46,-27,8,-28,48,-35,-29,10,8,47,40,-34,35,4,-6,-3,-30,40,-37,35,-30,5,-35,0,-46,-29,-23,14,-17,17,2,-12,40,-40,10,3,42,-3,29,-1,-7,19,-19,44,62.8
1,39,-8,-10,-42,48,4,43,34,25,25,-50,29,46,-23,-42,-21,10,-24,17,-34,-48,43,19,44,-45,-36,-42,-35,-1,-44,-42,-13,-2,-35,-5,-39,-15,-46,45,-41,29,45,4,24,39,-22,19,-2,4,-49,14,7,10,50,0,16,-37,-25,31,12,-19,5,15,29,-14,-41,6,21,30,0,-4,8,-39,16,49,50,44,-17,-3,-2,-15,28,21,11,27,37,-24,6,-39,23,34,-8,45,-2,37,-20,-27,-42,18,-22.3
1,-47,9,-37,-23,20,30,-25,-15,-11,-25,-2,3,10,-25,-27,-30,18,27,-37,-27,38,36,23,47,30,-30,-1,27,-6,8,-6,-37,33,-27,-10,-32,19,-18,3,-42,7,-50,11,33,-24,1,19,10,-23,32,0,31,-16,-28,-7,30,-41,9,-28,-31,33,16,-18,15,40,22,-1,-26,-47,-49,-18,-24,-49,10,-42,44,27,28,4,-47,-25,20,0,-25,42,10,22,-50,35,44,-31,17,-24,-33,48,32,40,-4,-45,-8.1
