 x1, x2, x3, x4, x5, x6, x7, x8, x9, x10, x11, x12, x13, x14, x15, x16, x17, x18, x19, x20, x21, x22, x23, x24, x25, x26, x27, x28, x29, x30, x31, x32, x33, x34, x35, x36, x37, x38, x39, x40, x41, x42, x43, x44, x45, x46, x47, x48, x49, x50, x51, x52, x53, x54, x55, x56, x57, x58, x59, x60, x61, x62, x63, x64, x65, x66, x67, x68, x69, x70, x71, x72, x73, x74, x75, x76, x77, x78, x79, x80, x81, x82, x83, x84, x85, x86, x87, x88, x89, x90, x91, x92, x93, x94, x95, x96, x97, x98, x99, x100,y
1,39,-42,-19,-50,-32,6,-27,-27,21,-35,-35,-20,21,42,-31,-6,24,-24,40,-36,-27,16,40,-48,21,17,49,4,-29,-8,-21,26,0,-24,27,-16,-2,16,-27,-32,-3,-12,-1,34,46,18,-22,19,10,-33,-1,33,33,-12,1,-31,21,-34,-10,8,8,19,-16,24,11,27,-43,-41,-42,-20,-23,5,-15,-8,-11,47,-41,-17,-18,19,0,31,-32,50,-31,19,-32,40,1,8,-36,-42,43,-2,32,4,41,5,13,-155.7
1,15,2,6,-31,37,49,-26,33,24,7,-36,-41,24,46,-23,-11,31,12,-27,-14,-37,32,0,38,-10,14,-14,10,4,41,39,35,-8,-5,21,45,-41,45,-6,33,-32,-26,42,8,-31,35,47,16,-37,-31,-48,-24,17,2,30,24,-34,-35,-17,-14,23,-28,-29,31,-17,42,26,-8,2,36,-26,-14,-41,33,44,-21,17,6,11,30,26,13,22,-42,-35,-32,32,48,-17,-35,50,22,-47,-30,3,-14,28,45,28,49.3
1,-20,30,18,-18,39,0,-24,34,-33,32,-5,13,-27,24,-15,-18,5,3,-37,2,2,45,2,41,48,-12,-7,50,-34,-47,27,-38,-1,-5,-6,-13,45,-14,38,28,35,49,-9,-43,22,-8,-45,44,11,36,-5,29,30,13,19,-6,18,-39,-7,0,31,-30,12,-21,-19,22,-17,42,25,-30,20,9,35,27,16,-28,35,22,-35,-5,7,-23,-27,-48,6,43,-4,-27,20,6,23,1,-8,-50,30,23,-11,29,14,96.6
1,-37,49,50,22,-1,-8,-47,22,43,-9,37,-47,14,30,44,-17,-14,36,-5,9,-29,-50,49,-12,-8,49,35,31,-47,13,-5,-34,-22,-40,4,27,-31,-26,-2,-39,-19,-49,32,12,31,25,45,33,-24,-11,-8,-3,-10,-10,2,-2,-46,-14,-21,-42,15,-10,41,43,-34,-39,-14,-49,-49,0,30,-18,-33,11,44,49,-15,4,-3,11,44,39,24,50,45,-25,-37,16,-23,-42,24,43,-2,-20,1,-19,-43,37,-18,69.6
1,-42,-13,-39,-43,4,22,17,-32,-44,-29,16,17,31,-30,-9,-4,-35,-18,-25,31,10,-16,-30,2,32,-34,-48,-38,-26,6,-39,49,43,-28,22,-38,45,-11,48,17,-24,13,-16,23,33,-9,35,14,23,-41,-40,49,-41,-20,0,8,-37,-31,20,-47,25,-3,-49,-17,20,24,-5,14,29,-8,-20,-46,21,-20,27,-30,-13,-23,34,27,-14,11,25,-4,7,-25,-47,20,-40,-11,23,35,37,25,34,-28,-36,45,36,-96.8
1,43,-13,32,47,24,29,-11,44,-35,-18,-6,42,18,21,17,30,-23,8,-1,48,18,5,-14,-32,-43,27,18,-21,41,12,31,33,15,-22,-5,-11,-44,0,49,39,32,-42,30,-34,29,-38,12,-44,-14,28,20,-47,49,-45,38,-45,33,-29,-50,-11,34,-3,39,-2,25,50,3,-2,0,-32,-14,48,43,32,30,22,11,-42,-6,47,2,-37,17,0,35,-30,-29,17,-8,38,-44,-25,-16,11,-11,25,10,9,-28,117.6
1,26,27,-26,24,19,23,-31,-44,-17,44,0,-21,-5,-21,46,45,-36,33,32,-3,-26,19,-31,-35,-48,30,4,28,-10,29,16,-35,-29,7,5,7,-21,-9,13,12,-16,30,7,30,-42,-31,-10,39,-49,-28,-48,-25,41,-29,-10,44,-49,10,-13,-43,-45,19,-28,-24,-25,-6,33,-30,35,-38,-2,-32,42,-45,14,16,41,-46,-29,42,-24,-27,33,-34,-6,39,26,-39,-36,29,-32,-31,-36,-43,-4,-45,1,-22,-24,7.1
1,-15,-44,24,-31,48,-5,34,-20,-15,38,1,-24,-37,24,25,46,-33,13,-12,-21,28,33,-3,13,47,4,-42,-48,21,-47,45,-45,-41,18,42,24,-37,25,-47,-36,12,4,-43,-9,-23,32,-48,-6,-39,-44,-11,39,40,3,1,2,23,-24,4,-6,46,-2,-35,-46,33,-44,28,12,-3,-3,26,-42,-50,-1,-35,44,-19,35,-12,-8,41,-7,47,-4,46,-37,49,19,-11,2,29,-16,17,44,-45,-35,17,-1,-7,90
1,-37,47,35,39,13,-16,20,7,15,4,11,23,-39,-47,19,7,16,-2,5,-50,4,24,29,38,-44,-12,9,-29,-46,25,-20,35,-13,-36,-11,50,-2,-42,-28,29,-21,33,1,-10,3,36,13,-32,-50,-32,-32,4,8,13,-43,14,-50,17,1,22,-43,31,-28,-6,45,11,-7,-41,-15,-18,38,14,-36,-45,20,-17,7,-17,1,7,-33,-15,-40,-9,14,-32,21,-19,1,-29,-48,8,18,41,-49,-22,-33,-40,-13,-17.3
1,2,-8,42,-34,-27,47,2,6,-31,1,24,27,-16,25,3,25,-45,21,-39,-14,38,-18,-46,-5,16,45,-38,45,-39,-27,-19,13,-19,-28,-5,-30,35,14,-7,-46,-36,33,-3,-35,7,50,6,12,-13,18,14,-26,16,18,-14,-18,-22,-2,-24,-11,-13,-27,19,19,-4,30,39,47,-41,-19,17,-26,30,-37,-45,-13,30,11,15,-34,45,46,-44,11,13,-8,9,42,41,1,47,44,24,-19,12,36,-39,-33,-1,106.5
1,-30,-36,-35,-40,45,-21,32,48,-42,-41,-22,41,-47,-27,47,-20,3,-45,5,-6,12,-45,-44,5,-4,-12,-33,48,-35,-50,-4,-15,-36,12,-38,25,7,44,22,-19,-48,-50,-29,23,40,34,-48,-8,39,8,36,0,-21,9,22,-9,47,39,-11,-39,5,1,-38,19,29,-26,-6,-15,35,32,-18,37,32,-31,-25,-12,-47,-22,30,8,2,-18,25,-3,41,-4,39,37,-50,44,14,5,-6,26,40,-27,17,-17,-26,-13.2
1,1,32,-27,-47,-21,-8,-21,17,-39,-27,-3,-14,-9,-5,-40,38,-15,-28,-8,38,-28,-15,-33,-7,30,43,-18,19,9,16,9,-41,-37,32,30,-8,41,-42,-41,-49,-19,-28,-47,22,17,30,-25,18,-49,18,5,40,-48,22,-18,-2,-20,15,33,6,47,-8,-19,-41,40,-40,1,30,-32,10,-2,-35,32,1,37,-36,-19,29,32,49,-4,-14,39,-2,24,-30,13,21,35,-5,-24,-3,37,7,6,27,18,24,-28,-66.4
1,2,50,20,18,32,38,-30,46,35,49,-6,33,-6,30,21,9,-30,8,-29,7,-42,-18,33,6,36,-45,28,-22,23,-33,0,-25,-33,37,9,15,-10,29,-24,-26,28,20,23,38,0,-40,-4,-14,18,-17,43,26,-18,-9,48,-33,-4,-8,-5,36,9,45,27,26,-3,-15,-10,37,30,17,27,-27,-14,0,-39,2,10,-27,4,44,-27,-38,19,5,3,-17,22,16,25,-34,1,-17,27,44,26,41,-22,32,27,145.6
1,24,-2,-30,48,1,20,-42,-48,46,48,-27,39,-30,-15,-27,25,5,6,-38,-30,47,45,-13,47,22,-20,-12,-22,-26,-31,-46,48,18,41,45,35,10,-48,3,-29,17,26,26,37,-39,50,-22,16,-29,-10,36,35,-15,39,31,23,-32,35,-50,-8,-47,21,-45,-13,12,-50,-29,38,19,25,26,-15,0,1,39,11,-34,-34,43,-12,6,-6,39,7,-18,-15,46,0,-31,12,8,-28,50,-20,-24,-23,-20,-3,31,41.9
1,15,-29,6,-50,-12,24,39,15,40,21,8,44,43,18,-2,-34,-50,33,-39,-34,-49,-10,-9,41,-11,21,-34,-18,-50,-21,-38,-19,1,-15,48,5,-42,2,-31,14,-28,-7,-26,-35,-39,22,-19,28,5,-42,44,-28,-2,-50,29,3,21,45,35,-13,41,14,19,-9,49,16,12,23,-32,-3,-48,-44,41,-24,-29,18,15,-32,-39,-31,-23,21,-43,-9,22,37,11,-8,-3,-39,-4,-13,25,31,-6,-11,-4,22,-39,-1.4
1,-20,-31,31,-13,26,-44,-26,-41,21,-7,-30,6,-14,41,-20,27,-22,33,-13,-13,46,-1,33,50,40,-21,-41,-21,25,32,-44,22,17,37,25,-8,10,49,-33,47,-43,-13,-31,-7,44,-1,37,-28,-19,-27,-25,43,-12,24,42,45,-48,-49,40,-7,33,46,-36,-1,-1,5,7,25,4,24,21,11,27,40,21,20,-46,7,8,-15,-4,-1,45,35,-28,36,-5,-26,37,-16,18,-15,46,-2,0,-6,-47,23,-32,62
1,-27,-4,6,34,39,-5,-30,9,-34,27,33,-33,-27,49,-39,24,-30,48,-32,-39,0,2,29,2,-37,-24,-49,8,46,25,-8,-32,37,48,19,26,-41,39,-50,42,16,-1,-42,39,-3,-30,-22,-16,-33,-4,-5,-17,14,-27,35,27,-35,37,-50,-39,-23,-41,46,-37,23,14,5,-2,3,5,-11,-32,-46,-2,23,-33,18,-50,1,1,-38,46,34,26,35,19,-32,17,-29,36,-6,-2,45,-11,-23,17,20,-1,-35,-2.7
1,-28,-47,4,-44,24,-49,29,8,-15,-5,25,36,7,21,20,49,-29,-46,33,4,-25,18,14,-11,12,-47,-18,-21,23,31,-40,11,1,14,17,41,-18,-39,-2,17,6,-27,3,29,10,39,-7,-3,43,42,18,34,10,-19,39,38,-16,37,-34,23,-16,43,50,1,7,16,-9,39,-7,6,5,15,-5,24,-7,-46,12,2,-33,-30,-6,35,20,20,-34,-26,7,-34,28,-10,6,-39,-18,5,-22,39,-29,19,-7,12.1
1,14,41,49,-21,-15,-12,-12,-45,-50,7,-27,37,-50,-43,7,20,40,-3,43,-44,-26,-18,12,-49,15,-34,-21,-31,-47,49,13,-16,5,-23,13,41,15,17,46,15,-27,35,2,40,9,25,9,-2,-29,2,-30,-38,0,32,-37,-36,15,-7,-16,-16,-43,13,18,12,40,-20,2,4,48,-2,36,37,49,-47,27,7,28,-49,-45,15,-31,-25,27,20,24,41,34,-46,-17,34,-12,-44,-4,-44,18,-15,-48,-30,40,-222.5
1,16,-16,-9,3,-18,-6,-21,40,-29,-20,11,2,0,2,-21,36,42,36,19,46,35,-31,-50,41,15,-44,8,17,-42,-6,-28,25,28,13,44,27,-44,39,-18,44,35,43,-5,-50,-6,-10,36,-14,42,-29,48,26,-10,48,-18,21,-47,7,-13,29,-50,-25,-31,-5,38,-38,-29,10,17,3,3,1,-39,49,2,5,-46,-13,7,47,8,-29,22,48,-32,21,19,39,-23,22,-17,-23,48,2,22,1,-20,9,-39,9.1
1,47,28,14,-3,39,-22,49,-40,-17,-48,17,-21,10,38,17,-26,23,-13,43,11,14,-20,44,8,-23,-39,46,-5,-43,5,6,-47,-18,-31,-34,38,-36,32,48,-3,34,-20,26,-7,35,-8,17,7,30,-25,34,-41,-28,-7,17,-35,-30,13,10,-23,34,-35,-20,32,-49,-4,19,-35,44,16,-22,27,13,-47,37,-3,-39,-31,20,7,-39,-31,17,-17,-22,50,-2,-2,-22,-42,25,-39,40,-46,44,7,-34,12,-12,-5.2
1,-40,45,16,3,-27,-15,-11,-14,-3,-25,22,20,-14,41,-48,19,-32,-48,33,16,-20,7,-10,-42,-37,-40,-49,20,43,-21,-42,19,40,24,-28,29,-41,-23,-36,-28,2,36,8,38,26,11,-28,10,-21,22,42,-25,-22,48,-17,-9,-43,-16,28,-50,-20,2,-15,36,-25,7,15,-50,1,29,39,-48,-19,-3,7,-44,-43,-5,-17,-48,-34,-26,-23,-39,-28,11,-32,46,11,46,12,7,-3,48,-7,-11,4,-43,-45,-108.5
1,21,2,11,24,33,-43,47,6,31,-43,39,33,-26,29,-41,-49,17,-14,-31,13,14,32,-26,-30,45,38,13,50,-42,-14,22,29,39,-18,-32,-13,-45,-36,43,36,-28,-3,-16,-38,43,-41,30,9,-4,15,38,-41,-4,29,-21,-43,16,9,23,24,45,-6,3,-1,26,-13,37,31,2,-5,-18,-10,9,16,-32,1,-8,48,-41,4,12,14,13,25,-8,8,-2,-43,33,-30,-2,-6,15,17,43,-44,-47,-5,4,89.4
1,-29,7,2,-23,-35,35,-5,16,-24,-42,-9,30,-13,-46,-42,-39,-38,-18,9,37,-35,-5,-16,9,26,-50,-33,33,20,-21,-48,42,36,-30,-32,-50,-46,-20,-18,47,-12,-11,26,-9,-6,0,2,-28,33,27,-42,48,-28,-8,-28,48,-42,-45,-4,29,-16,-36,-14,36,-15,4,2,-45,0,34,-48,39,40,-6,46,50,45,-2,-29,27,41,-20,-10,29,-12,-22,-7,-3,-17,39,-25,-16,20,11,-31,21,31,-12,-8,-117
1,-19,38,-6,36,27,5,31,26,-35,45,48,42,36,-23,48,14,15,42,-44,28,41,12,-48,-26,48,-21,-40,-16,27,-2,26,24,-15,37,9,-38,-9,-45,38,6,-50,1,-37,2,28,27,32,-41,18,5,37,8,-34,6,-1,30,1,9,-37,-23,23,5,-50,-43,-9,-25,-31,-2,-19,24,20,48,-26,-1,-35,19,-25,47,-6,9,1,-20,34,-17,2,49,-38,-47,7,42,47,-21,-3,14,-48,38,5,39,-48,219.5
1,2,12,22,-35,2,-29,-20,37,-38,-23,-20,-12,28,11,38,28,29,36,6,-2,-42,-2,-5,-13,11,25,-45,-2,46,44,-34,-2,-29,39,13,-10,26,44,-24,38,37,7,42,-20,34,29,-43,12,14,14,-40,22,28,-29,25,-12,12,31,2,7,-10,19,-46,12,7,-16,-49,49,44,-23,2,30,0,-6,26,-17,-28,34,12,3,-37,22,-26,41,9,50,-22,-30,-4,30,27,36,-36,-2,-37,-13,-2,-36,-15,-2.7
1,-43,-42,38,3,-26,48,-22,8,-31,28,-31,-12,41,7,13,31,32,-22,25,-49,-10,-29,-6,-25,-15,8,-11,23,-45,-31,24,-38,44,11,15,-32,8,10,-8,-6,-13,-23,32,-22,0,-40,25,-19,-12,-34,-18,-6,-13,-8,20,-12,-50,25,-40,22,10,35,35,4,-39,-35,-12,-14,-9,30,30,29,23,-23,23,-28,-12,-3,3,-8,-21,1,37,16,43,-28,21,43,13,31,-19,39,-19,-35,-42,-41,47,-4,-5,-53.6
1,-46,42,41,33,14,-33,5,2,-29,18,21,-20,48,-29,33,-21,31,21,50,-11,-17,-3,20,38,28,1,47,3,-36,-8,48,-32,-50,38,-50,-20,22,-29,33,9,39,-31,5,2,-9,-13,32,38,-43,-3,-24,-44,44,13,45,-12,-37,7,41,44,49,5,-39,15,-42,28,46,30,49,-6,-45,4,13,10,22,20,48,-31,-27,21,17,0,-6,-24,29,-46,14,8,11,-29,2,-25,26,13,41,34,-9,2,-20,53.1
1,-45,12,-15,9,41,11,48,-23,-26,-34,0,12,33,16,-45,-41,-6,26,-11,-48,-14,10,4,-23,-49,33,34,2,-27,-15,32,46,13,33,-30,4,-41,-33,31,-16,-16,-20,46,33,13,17,42,-44,-8,48,25,-6,-27,-22,21,42,-39,5,-7,-50,6,-26,46,-31,23,-34,-11,32,-17,-31,32,17,-35,27,-34,28,-41,24,1,1,21,-25,45,11,4,16,2,-19,37,45,-19,-8,35,44,-23,7,-41,16,-46,-76.8
1,-42,1,37,-8,-17,-21,8,27,-11,-19,-23,40,19,3,35,-21,23,-34,31,20,-48,-9,17,-40,-25,10,-12,32,-15,-47,2,-6,-29,-12,36,4,18,-41,-20,-44,-10,-26,12,25,27,-38,-47,-35,-22,34,35,47,41,-33,-43,-35,28,-39,13,29,31,-35,-28,-49,-31,24,-29,37,-1,2,9,6,26,-29,-20,-32,-17,-16,50,-22,34,0,41,25,17,48,40,-40,25,3,40,6,-16,28,7,3,2,29,-44,-56.8
1,17,47,15,-28,-12,2,3,6,2,37,5,-4,20,21,-14,-40,-13,-50,-50,-36,25,-31,-47,-20,-31,31,4,22,49,-18,-6,16,45,26,38,-18,-23,-10,38,-5,43,-42,7,-21,-5,44,-11,32,10,-45,46,-16,41,15,-19,-41,-4,1,-2,-40,33,42,26,-7,17,-20,25,11,-14,-22,22,46,-14,-21,-26,31,39,-21,-22,-2,-49,41,-2,42,5,-5,18,17,46,32,28,-6,23,-31,37,-44,-35,11,-17,10.2
1,-32,39,-46,-37,41,50,-47,-13,38,-18,-18,-15,-17,-28,0,42,-7,45,-25,-40,7,-44,4,-50,-5,23,38,1,5,-36,34,23,20,5,36,-24,4,39,14,-8,37,12,-7,37,34,43,-6,43,4,19,-48,-40,25,6,27,-31,46,-20,-13,0,-5,-30,-28,31,-9,24,-44,46,-22,-14,-47,-36,48,-4,17,-3,-45,-40,-10,-25,29,-42,-49,-31,-19,28,-45,43,-42,-8,-42,-31,-22,47,16,20,20,-12,-19,-0.6
1,14,25,-16,-6,-12,-4,-39,2,-33,38,8,-8,17,-18,-7,2,13,38,7,-29,12,49,-21,-3,44,-25,-38,13,45,-34,10,-26,41,44,19,46,-45,30,-3,-27,17,21,15,50,-48,25,-32,-18,-22,25,3,40,-10,33,-14,-17,-43,-36,12,19,-20,-29,43,38,31,11,-1,36,-44,12,-42,24,-18,-10,-11,-16,-36,7,16,-8,49,-31,48,-12,18,50,-13,25,30,15,-7,-41,36,-48,13,-18,13,-39,-33,3.1
1,20,23,43,-41,21,-18,-36,22,-38,22,-13,-30,-14,-28,-33,24,40,-34,27,-19,46,-9,-10,21,43,-8,-50,-26,22,28,-43,-43,1,16,-34,38,14,-20,9,26,18,13,46,-47,35,29,-7,-9,11,-31,-12,-28,-24,28,44,-32,37,10,-42,8,-13,33,15,38,-2,-3,-8,-38,-7,-50,4,-39,13,-34,31,-36,45,-26,-29,6,-41,9,-6,-14,-48,-13,-30,39,47,46,-38,-16,28,27,38,42,-27,46,-47,-30.7
1,17,47,-26,-6,-25,-10,-26,-45,-16,-36,-24,6,41,1,-50,-24,4,-47,-38,-42,17,-43,-29,17,1,14,-30,-7,4,-34,-38,37,29,-14,-20,-47,26,-30,-41,-40,-15,-49,-18,42,3,-18,-33,-44,-48,46,31,19,20,-49,-15,-30,-18,-29,13,36,-13,26,22,-35,-39,-49,36,38,38,11,14,39,12,12,30,-36,11,13,37,13,9,18,48,-22,-15,-18,-2,17,-31,28,-32,7,-31,40,-12,-20,7,-27,34,-156
1,-5,34,-37,50,-4,26,30,-24,-48,-8,-37,15,17,-3,12,11,32,10,26,-35,29,3,-17,-49,-12,40,-10,18,-38,-21,-32,-27,30,48,-27,42,-11,-48,-33,-9,-40,47,22,-6,-41,50,-46,8,9,-4,23,-46,15,22,22,-48,-23,28,-13,-10,-43,-29,13,3,-32,36,-6,-26,4,-23,-19,-19,41,-47,25,50,-48,-5,7,-22,42,46,49,6,-16,20,-25,11,-2,12,-50,-29,33,-20,24,-50,-35,34,41,8.4
1,-14,27,-28,17,-17,-25,-43,-17,44,2,6,38,-41,2,36,-18,36,-28,7,-38,20,-32,30,7,17,-41,47,17,41,30,-26,-24,-28,-4,43,6,-13,16,5,47,35,-40,35,44,-22,-14,42,30,8,-2,43,-23,-18,22,0,49,-3,-4,-18,-13,-25,6,14,-36,18,-28,20,-46,39,-26,17,23,-50,1,-18,-21,38,-26,-42,-5,-12,-50,-11,21,-12,39,19,35,-49,17,-28,-24,-28,2,-44,40,24,26,10,73.3
1,-22,16,44,-50,17,-6,50,46,48,-27,20,-41,11,-13,-36,48,25,19,17,-24,20,50,-36,13,-28,16,19,28,-45,-5,-46,-16,27,48,-50,-7,-43,50,-46,-45,39,-9,-36,-34,28,45,-37,-32,13,-4,-40,-17,-4,-26,46,-16,6,14,-39,12,25,32,46,2,29,12,11,37,12,-18,8,0,23,-12,16,-34,-18,-4,-16,45,42,-39,-23,-13,-15,39,21,8,3,-1,-31,44,-20,31,-5,-41,-8,23,12,50.8
1,-47,-46,36,-30,-7,-27,2,9,5,48,9,-35,40,20,-41,43,22,48,14,-21,-34,-38,-36,-40,-42,45,-29,34,-14,44,-5,-44,14,47,43,-44,-31,-6,-19,24,-8,7,6,48,43,15,40,14,12,3,9,29,-19,23,5,-44,-17,26,40,20,20,-49,-8,50,48,-16,23,-33,-6,20,7,36,-24,-38,33,-31,27,-11,-1,-45,8,-42,34,6,-3,-12,12,31,30,1,-34,-1,-32,-26,-35,-34,-26,38,50,-78.1
1,18,7,-28,-30,0,-15,19,19,28,-43,34,33,16,8,-18,-29,-45,-14,33,2,-34,50,18,-19,-32,42,-4,-50,-35,50,50,-1,7,-29,19,-44,-28,-12,-9,-50,-5,-26,-1,27,-1,-2,48,4,34,-4,-45,16,-38,-11,48,-20,47,-41,47,28,-41,46,-24,-18,33,12,-46,22,50,-5,22,-40,-15,37,38,34,-16,1,-47,35,48,25,0,-41,30,-3,-45,-8,7,-49,-31,-18,13,-38,14,-39,24,18,33,-96.6
1,-11,29,-30,-1,30,24,-48,-20,-43,4,50,42,-33,25,-8,43,-30,5,48,13,28,15,-2,-41,44,10,-11,21,50,23,4,-12,-33,-10,4,48,-37,6,44,38,-41,43,29,-24,-17,37,-32,4,-42,32,-34,36,-38,14,12,22,41,17,-7,40,-10,13,45,7,-48,-36,-30,33,20,30,20,-4,23,-36,-12,22,18,-27,-25,26,21,-43,-23,34,-12,5,-29,-22,-28,-20,34,12,43,-6,35,12,8,22,-40,163.2
1,45,1,30,-44,40,10,-6,12,-23,-17,3,19,-46,11,13,4,15,-33,25,43,-45,-45,-8,17,14,37,-32,-25,-40,6,-15,21,23,31,27,13,-43,-29,41,-16,4,-41,20,8,20,-18,28,-50,-35,3,43,-29,-26,-49,4,38,4,-12,30,-20,44,31,-49,-17,-22,28,12,-15,49,2,-15,-31,11,-46,-7,48,-48,-29,48,35,-10,7,-45,14,-26,-25,-33,28,14,47,-43,-27,-6,-42,6,22,3,-33,-44,-14.1
1,1,-15,-9,-14,47,-38,30,10,-36,17,-27,49,-44,30,20,-14,-47,46,3,-3,-25,-34,-29,-2,-24,46,21,48,-2,38,-47,16,-27,-40,-49,36,-28,-3,-39,-47,30,-16,18,36,-36,-46,38,34,16,-43,48,41,40,-32,-46,-35,30,25,-38,-22,13,32,44,2,8,11,-47,-3,25,-36,-34,4,-2,34,-44,-22,4,44,29,-31,17,26,26,6,10,31,21,-11,5,-1,-17,34,47,43,-49,5,4,-46,18,65.4
