 x1, x2, x3, x4, x5, x6, x7, x8, x9, x10, x11, x12, x13, x14, x15, x16, x17, x18, x19, x20, x21, x22, x23, x24, x25, x26, x27, x28, x29, x30, x31, x32, x33, x34, x35, x36, x37, x38, x39, x40, x41, x42, x43, x44, x45, x46, x47, x48, x49, x50, x51, x52, x53, x54, x55, x56, x57, x58, x59, x60, x61, x62, x63, x64, x65, x66, x67, x68, x69, x70, x71, x72, x73, x74, x75, x76, x77, x78, x79, x80, x81, x82, x83, x84, x85, x86, x87, x88, x89, x90, x91, x92, x93, x94, x95, x96, x97, x98, x99, x100,y
1,-10,-24,-3,47,-45,5,6,16,-47,-31,-22,-35,-24,40,-45,14,-38,1,-17,-26,22,26,-32,-34,-38,43,44,-44,-6,21,38,35,47,-50,-3,18,6,19,-50,-25,4,45,-10,31,34,-39,-40,12,13,-41,2,-50,36,-14,33,14,45,26,-14,-12,-4,-27,39,-42,-26,-49,-7,-4,20,-7,21,-26,-13,27,21,37,39,31,-36,-33,40,16,-33,-9,-49,50,22,12,-9,-43,50,38,48,5,12,38,6,-46,-17,-46.6
1,-24,-37,20,-34,-34,-4,3,-48,-50,50,-34,-33,5,-2,-50,13,-35,16,-16,27,-43,-43,-7,11,21,48,-28,8,3,44,7,-5,-44,-24,-23,-27,-11,30,42,-11,29,-42,-27,-16,-28,-27,47,-12,6,47,31,13,20,40,-27,-9,37,-5,15,-44,-12,-28,-33,-39,-36,-5,-16,3,41,42,9,-14,16,-2,20,39,21,-18,43,-24,45,-11,5,14,-21,28,21,-35,40,-14,38,44,-26,-45,-46,-12,-34,-46,8,-92.5
1,23,47,33,-42,-22,-20,-6,-34,17,-8,25,10,-14,-36,-36,17,-7,9,-13,-26,-2,-11,29,-9,13,0,-38,18,16,33,-25,-46,-5,24,-37,24,-47,7,40,20,50,-19,-21,-49,-5,-40,18,4,19,-45,-6,-34,-6,-28,-27,24,22,-49,-9,-47,35,-18,-42,-21,-45,-29,-48,25,-6,9,-40,-41,40,-10,-39,-50,-34,29,4,35,0,48,17,11,37,40,-16,-26,42,-9,-22,-8,-11,-48,-13,-40,40,-44,35,-142.2
1,-17,15,45,-41,-30,-50,-30,-30,-34,15,-10,-50,32,-47,17,-42,40,-27,-8,31,31,-1,-42,-28,38,-40,-25,48,50,-19,-2,49,12,-8,-43,32,-7,44,18,9,-25,24,-24,23,28,43,31,-17,32,39,-37,12,-13,38,0,41,14,26,38,-21,-44,-15,-22,19,-7,-49,-34,2,12,35,-39,37,8,-47,9,-49,12,-45,-49,-6,44,31,-45,-20,19,6,37,-18,48,24,12,-47,25,6,-12,34,7,5,-14,-106.2
1,35,-45,-37,21,13,-34,46,-19,28,-50,-18,38,10,29,10,40,-3,32,26,-4,29,-35,24,-2,6,-21,37,-10,2,-9,-8,-13,-4,5,24,25,-13,-14,22,31,-48,20,19,13,-1,-22,-32,46,26,11,-43,4,-8,31,-49,49,26,4,-46,-22,11,-4,-19,-44,17,21,-2,-47,23,-31,34,-8,40,-32,-46,-12,-38,39,50,38,-1,-43,-43,42,38,26,6,-20,-21,10,8,41,22,5,13,-12,42,27,-43,37.2
1,15,47,41,-44,2,26,27,6,38,15,-29,26,31,-22,33,22,33,-26,-23,-38,4,3,-14,-40,-26,7,23,-22,-2,0,-15,29,-38,42,1,-20,17,44,36,5,9,-44,47,-45,-49,-5,27,0,20,20,12,40,39,14,50,29,-30,-12,-44,-16,4,-43,30,16,15,-20,12,-18,41,-3,3,-1,-30,-35,-30,38,10,13,-13,46,-18,15,35,37,-22,0,15,-36,39,-13,-36,-8,-6,44,25,-42,41,-14,-44,137.9
1,31,0,-25,46,-14,-10,32,-27,17,-6,-24,12,26,41,-37,-22,35,13,43,49,1,-21,29,10,-11,-11,-16,-37,46,-14,37,-8,2,-39,-13,4,-32,35,-7,35,-22,19,-38,20,9,-25,48,-7,39,40,-43,-11,35,37,15,-27,-25,15,-14,-30,18,-28,-22,-31,-50,15,-10,-32,-35,33,19,-7,2,31,-38,27,23,-41,-30,11,15,-23,16,-1,30,-19,22,21,46,24,7,13,47,35,-1,47,-35,39,31,204.4
1,-20,-13,-1,23,5,46,1,-18,18,10,2,-22,-26,-5,11,-11,42,42,-40,12,3,35,36,33,-3,20,48,-41,36,2,40,32,39,-12,5,-6,50,-45,26,18,-18,44,46,-28,-46,-28,12,46,-37,-12,-26,-17,39,-41,-35,-49,-5,29,-40,47,-20,16,29,-32,20,50,-22,20,21,-47,-13,-48,13,49,42,18,-29,-31,-21,-50,-27,-31,50,-38,45,31,30,-10,9,41,-14,39,6,-36,-43,43,30,-15,12,148.1
1,1,-45,49,-31,18,47,-40,-49,34,46,48,1,-31,-34,0,48,-39,-19,27,-33,40,-17,3,29,6,-16,2,-2,-37,37,-41,-20,8,24,0,43,-14,-24,44,-30,-28,41,21,-9,24,37,-12,35,-33,-36,18,-43,-36,-30,2,20,-30,-47,34,-50,6,43,-20,-36,-18,-4,-44,18,23,16,38,45,-27,-26,-15,47,-39,23,-3,45,3,-36,-49,-17,-50,-31,19,38,-28,2,38,29,-40,34,9,-8,-20,-19,-40,20.7
1,-48,47,14,13,-31,5,48,32,-18,-14,45,-24,5,25,45,39,26,-37,7,-21,-14,26,-34,31,36,16,-11,-22,46,20,-46,14,-18,18,-24,2,-28,40,50,4,-25,11,-3,-3,-15,-9,-49,27,4,8,-45,6,50,38,-14,36,4,-9,30,-35,-40,0,30,-7,-33,22,11,-44,12,-24,-24,3,37,23,50,39,30,-50,15,-50,-25,21,6,-26,8,9,26,28,16,-29,44,-7,21,23,2,5,-40,29,11,232.6
1,22,-46,3,-25,8,-24,41,-4,-45,42,-40,22,-34,-3,-22,-44,22,3,-1,-1,-32,20,-8,11,-43,31,-38,12,42,41,39,-21,12,-9,4,-31,-17,-39,-19,-11,-48,-43,27,35,5,-46,7,43,-27,-45,-43,-42,-8,0,19,-1,47,-2,27,4,-46,15,34,16,22,-47,1,-45,-36,32,-40,-34,40,37,17,-40,8,-26,19,31,46,26,39,-13,42,-26,2,39,22,45,-8,26,9,42,-8,48,46,9,-48,-41.1
1,-41,-9,-38,43,47,49,-25,23,6,-35,-9,-47,-39,-34,42,-36,-42,32,17,13,3,-23,21,46,3,13,-47,0,8,12,2,-17,19,-20,42,15,-22,-33,-13,1,49,28,-30,-41,11,28,-26,19,10,7,48,29,34,18,24,-14,47,27,2,-30,-11,-47,4,24,50,-39,-11,-22,45,26,-5,44,-30,-19,-48,31,-42,43,-35,18,-35,-38,-3,16,-4,-30,18,-7,14,-30,13,19,40,33,-8,40,45,-3,34,-52.7
1,5,40,45,-2,-41,-25,-33,6,-17,26,-13,18,42,-35,-36,-27,11,-50,41,20,-20,-40,-17,49,-50,32,-43,6,-8,4,-11,48,-7,-17,-39,-32,8,45,24,7,21,27,-26,-22,42,-46,1,3,22,-9,39,18,-32,38,17,35,20,-10,-10,-39,10,-5,25,-47,-6,3,38,18,-3,-22,-26,-33,-46,-35,-39,47,-31,12,-35,7,20,-47,-25,4,42,8,-12,-23,14,-6,-46,-27,39,30,43,-18,49,31,50,-100.4
1,-5,-42,40,13,-38,-46,24,25,41,-48,40,-37,-12,10,-12,42,-33,12,-21,-6,-25,-11,-36,-1,-23,10,-43,-25,8,38,41,-47,12,-4,16,-9,-33,-45,-35,-43,24,22,37,-39,-19,42,-48,-2,3,48,8,-5,-14,22,10,-21,-18,17,-30,40,-29,27,43,33,-27,-26,-27,-10,47,-11,-37,20,-40,50,-2,-43,41,0,5,-40,-36,29,-29,0,0,31,30,32,-3,16,-12,-16,-7,-20,-33,16,-29,-10,22,-12.7
1,-33,-5,1,3,-29,0,17,-22,-43,34,-1,34,48,-23,-46,-3,28,1,43,-25,14,9,-21,49,18,10,-35,50,-3,-29,21,-20,17,-29,-1,4,-13,-34,33,-40,50,-19,10,47,9,14,-41,-48,-36,19,44,-5,44,-27,-7,11,-1,8,10,46,-5,47,42,28,-33,-10,-18,-30,6,31,48,-29,-39,7,-33,-14,38,44,-46,18,12,49,-38,5,38,5,32,-14,29,-9,48,41,-13,39,18,-30,45,16,-44,-11.7
1,1,-4,-47,22,8,-23,6,10,-36,-35,15,-2,27,-21,11,48,33,32,-5,35,-23,36,32,-33,39,-14,1,25,-20,-33,-3,-3,-21,1,36,37,-6,-9,-37,-26,-28,-6,22,15,-11,49,12,-29,-3,-44,-45,24,8,3,7,-38,5,-43,37,1,41,-17,49,-30,0,0,23,10,7,2,34,29,46,6,-7,-50,-30,21,-29,17,-7,43,-44,-50,-39,13,29,-18,-13,-19,34,44,-20,-2,-37,-3,48,3,-44,153.9
1,4,-46,41,-18,17,-38,-9,17,49,-39,5,16,4,-37,22,-30,42,-49,49,-27,-12,-21,23,-19,-25,-30,-39,22,-33,-20,29,-13,-16,-15,19,17,-3,26,-50,-5,37,5,27,-10,-16,-35,-24,-25,-34,-26,-35,-30,-31,38,1,-5,-42,-22,33,42,8,11,-21,9,46,14,-25,-42,-10,-25,-30,-24,-4,13,-17,-3,28,9,-12,44,0,3,30,-15,-9,-19,30,-35,-25,-21,-44,34,40,-49,-8,2,16,-17,-24,-230.2
1,22,-25,-4,14,21,26,13,34,3,-28,-28,-37,-12,25,43,23,32,40,-31,47,-35,-2,20,15,-47,21,-44,5,-48,-11,32,-10,14,44,-46,-49,19,17,1,39,5,23,18,43,-36,-24,16,12,-34,1,9,48,49,45,12,-49,-19,-16,-27,-16,23,-46,24,-47,14,-6,21,50,28,38,4,-18,11,-29,42,-9,-37,-27,-48,46,24,-23,43,-12,-29,-30,-11,3,4,-22,3,44,49,43,13,13,-13,50,-22,224.7
1,31,37,32,29,-37,19,20,4,32,43,7,28,-18,0,-14,20,22,-27,26,41,27,-47,-7,-14,-48,-15,15,-19,-12,14,9,-32,1,-44,48,-20,25,-17,35,-28,43,-43,16,-26,7,-48,11,45,-25,-48,35,18,22,44,21,-10,-21,-15,21,-17,16,46,-32,-34,18,32,-38,-8,-36,47,-19,23,20,47,48,44,15,-26,38,6,43,-11,-26,14,-18,11,21,-23,46,-43,11,11,-47,-5,-7,-13,-24,6,30,140.3
1,-44,-32,-40,30,5,23,-7,-2,-12,17,-49,44,-25,-10,34,5,-11,-6,-25,16,-10,-17,43,17,-48,-13,-40,-11,-21,-18,35,-14,-34,11,-35,21,-16,8,-32,22,41,37,-19,-35,-24,-35,20,-19,9,12,14,15,45,6,-18,47,10,-42,-49,39,-44,37,41,-28,-3,-45,10,-3,-21,-6,35,36,-20,-34,-50,-27,-19,-13,4,6,49,-33,-29,9,-10,-31,-29,16,44,-28,4,50,25,-39,38,-28,-34,-37,-15,-282.2
1,-38,8,-30,48,4,-14,15,27,17,18,48,39,-18,31,-41,41,37,45,-39,2,38,50,23,3,25,34,-43,47,16,-30,-19,28,-6,1,-8,49,3,23,-9,36,-10,-46,25,22,2,0,-22,-12,-5,-11,7,49,-12,-21,2,-38,-38,-25,25,-6,-39,23,39,6,40,-20,-30,-7,19,11,45,-42,-18,19,-4,34,-31,24,38,-20,29,-6,-22,-34,23,-4,46,1,21,-14,12,33,-42,0,-46,15,-4,-26,24,109.8
1,-36,1,18,-28,33,-13,18,-18,-28,-43,-30,-32,36,14,-4,18,-47,9,13,4,46,16,-35,-6,-10,-19,-2,-46,27,-12,28,41,40,-4,29,-12,-1,-38,21,-13,-31,41,5,21,-30,17,-11,-27,-25,18,-6,-29,-17,9,15,24,7,30,28,-17,-33,-28,41,23,-16,19,-39,-1,-2,32,36,-17,-12,-10,-46,8,-44,-7,32,49,-40,42,36,-6,-34,-34,34,23,46,-23,-44,30,-1,13,2,-1,48,13,48,32.7
1,-5,-40,33,29,-36,39,33,23,12,42,-30,-24,18,-39,-39,28,-23,-23,11,17,-27,39,-11,-48,-47,-49,-30,3,49,0,0,-40,-24,50,39,-9,4,-13,30,32,45,16,-43,12,-7,-32,-10,-14,-4,-50,-48,-15,5,-9,-47,9,-8,-27,28,-43,-11,-23,-33,16,43,-45,-44,-3,-42,2,45,-48,-33,-48,14,10,-30,20,12,-18,-13,15,17,42,22,20,-34,-36,10,44,38,49,38,-46,-20,30,26,-14,43,83
1,0,4,38,2,21,40,32,47,26,-32,9,-42,5,40,25,-4,11,-39,13,-9,21,6,-22,-15,-7,49,16,40,24,18,-2,-27,-28,-49,-9,9,7,40,-28,-17,-43,-3,-43,12,-14,32,24,13,9,-14,-46,46,9,49,48,18,48,13,7,-13,47,22,-23,35,23,18,-40,-20,7,-18,-21,-20,-5,-14,42,31,34,16,-41,-7,18,30,-46,-24,-5,-49,11,-8,-20,34,-5,-23,5,22,28,45,-10,38,41,147.1
1,13,36,-31,44,-20,-29,1,27,-46,33,37,-37,-33,16,35,-41,-40,36,20,-32,33,4,-20,26,25,-49,3,19,-9,-43,9,21,43,-6,-20,-27,15,-3,16,-14,-20,2,-35,-3,35,50,-28,11,2,43,-4,-16,-38,26,26,37,27,-22,6,35,-15,31,-29,45,-25,1,34,6,48,-1,42,44,18,24,-44,2,-11,-21,29,41,-29,-26,41,-17,16,-18,36,-7,11,-9,44,12,39,-36,-28,-37,-19,-45,19,53.2
1,-22,5,-23,39,-28,-50,45,-10,-11,-27,-32,47,-40,-41,3,-41,25,36,46,34,-38,-48,-7,-10,41,7,13,20,4,18,-11,-1,39,16,-13,-40,-18,-19,-34,21,-29,-15,-17,-19,-40,37,-9,35,-12,-48,-15,0,-46,28,40,12,-49,-32,-19,5,37,-14,-47,25,-49,-44,2,50,-12,-16,21,9,-15,20,6,-5,-28,13,47,10,15,-19,26,-14,25,-18,14,26,-34,45,48,-48,-19,17,-6,49,24,12,49,-76.6
1,28,46,-15,-14,-19,-46,8,26,44,-29,-12,-31,36,-15,12,38,-40,10,1,2,26,-38,-35,29,-7,33,39,-43,-28,0,-45,50,-39,-44,-49,-8,28,9,35,21,30,-28,40,-18,8,-33,36,-16,27,-13,2,3,-1,18,48,8,-34,2,15,-12,-49,-13,-47,-38,-7,-46,-29,-30,-21,-45,7,26,44,-37,-43,-33,-20,43,-33,24,46,20,-24,-40,-47,40,18,-31,-9,-17,-27,-42,20,-24,37,29,47,24,16,87.4
1,-25,29,-28,-50,-11,-15,24,6,-18,-17,24,-45,-22,-41,-19,-11,-38,37,23,48,44,22,37,-49,-43,29,4,37,25,-22,2,16,23,24,17,-39,26,-10,-16,-43,-11,24,-38,18,33,-41,23,11,12,-5,-26,5,34,-40,-28,41,39,26,27,-21,20,45,45,-7,19,11,-30,-40,18,4,-33,-44,-23,46,-10,26,21,29,-48,-18,41,-24,37,24,-48,-42,14,7,0,-43,36,-30,-49,-3,-21,-14,-43,-1,-4,20.3
1,-9,-47,-21,-36,47,-26,-30,23,45,50,25,43,6,18,29,-21,20,3,9,44,20,16,29,6,18,-25,35,-47,50,-17,0,-44,-48,29,37,50,20,-43,-12,-20,23,29,-27,45,-4,18,-27,33,-29,-2,26,7,-36,-30,-38,-2,-38,47,1,-39,-21,17,34,-18,-38,21,48,-2,-6,-15,28,-34,-37,-50,27,-24,-15,50,25,6,-37,0,29,-23,-14,41,25,-2,37,43,-25,32,9,-41,30,-13,-4,-7,35,167.3
1,40,28,13,22,8,-21,-2,0,14,-37,-26,36,-24,24,14,-30,26,-30,11,-26,23,3,-1,5,29,-26,-50,-35,20,-6,17,-25,38,-21,47,-39,-26,-40,11,39,-27,35,-10,-34,-26,-46,-14,-50,-26,47,-26,48,-34,-11,-32,45,14,35,26,50,45,-8,-25,-1,-13,38,10,12,49,-29,0,38,22,6,20,47,10,-45,47,1,19,37,-36,1,-25,49,-39,5,-1,37,-29,-6,46,-38,9,-18,50,35,44,53.6
1,14,22,-41,-32,-6,16,38,-10,42,10,-48,-42,45,5,-28,-5,30,37,6,-49,-14,-42,39,-4,-47,-50,-46,-14,16,39,46,47,-23,22,-36,21,-13,18,27,45,44,-5,-47,38,50,42,49,-5,29,-30,-4,-36,-21,-16,-24,-18,-50,47,-16,17,1,47,13,28,18,-7,-2,21,27,41,-19,-13,-15,-16,41,-16,-24,40,30,21,-41,42,1,-46,43,27,-47,43,23,-47,-25,-27,50,38,-49,-17,47,-35,-47,-1.7
1,-10,-44,-15,27,-43,-15,17,-8,-23,-28,38,48,49,29,-2,-48,21,41,22,-20,13,26,5,3,-9,-41,-30,25,-45,-15,-6,-39,-43,-5,4,-35,31,-29,-27,-43,-41,-40,22,-43,5,36,27,-24,27,-2,-28,-11,40,27,42,-19,36,28,22,8,30,-35,19,37,11,-27,18,-43,-40,7,31,-31,-17,2,44,39,-12,20,31,-36,34,-48,-31,-10,29,28,-13,-19,5,-42,39,-16,40,7,38,-34,-4,-29,-27,-3.9
1,6,-5,21,-8,28,39,-15,16,-24,21,-38,-44,-30,-36,43,10,10,20,13,41,41,-13,-5,42,-23,18,29,-41,-36,16,50,-14,-40,20,-6,39,8,-5,-30,1,-35,-17,-27,-48,-37,-35,-22,23,35,42,-21,26,-22,24,17,-29,-8,-39,-19,-28,-7,47,-26,4,16,19,-42,40,-37,-22,-44,-21,-23,-20,48,-9,-5,-25,30,-20,-34,26,22,-39,-35,-46,-18,-27,32,-21,-5,-26,-25,20,28,7,-46,2,-3,243.3
1,-33,-3,3,-38,24,33,-41,31,45,-15,-23,-26,-33,-48,12,-22,-33,16,11,-9,-37,40,2,-13,32,38,32,-12,42,-17,1,-41,30,-46,38,4,3,48,-50,-37,49,-23,-13,-35,-21,15,-6,-37,47,21,-30,-41,-24,-12,-3,-43,-24,-22,-4,-33,-23,47,43,-43,17,-3,-23,37,-6,-23,50,-42,5,-47,40,0,18,-17,-21,-19,20,-1,-10,47,38,3,-47,30,-3,-35,13,25,29,6,32,-5,-48,-42,48,-21.9
1,-38,-49,48,37,6,17,26,23,-50,26,-49,-19,-5,-33,-12,-43,21,41,-39,0,-12,43,-38,-38,21,-16,10,33,-48,18,30,-36,-15,-7,17,42,-41,-7,-20,-40,-32,48,-43,-21,-36,-5,-13,35,-14,-36,-50,-10,-44,-37,-32,-6,-37,28,-24,-34,-39,-45,47,-4,-1,14,-47,-26,23,-17,-16,41,-19,-8,36,-39,3,39,47,39,-48,13,45,26,26,-38,-31,6,40,-39,22,-50,-34,18,-37,-19,48,-34,6,32
1,20,-34,6,-24,-3,14,-38,-26,-33,-50,-30,22,20,34,17,-39,-25,29,-20,31,-15,-43,-32,-49,-27,3,-36,-29,0,-19,27,37,-3,49,-38,10,13,41,34,30,8,21,-33,44,-30,34,-46,-39,-21,-50,9,-20,-43,27,-19,47,-21,-4,-33,-4,-7,10,-18,40,9,-40,-35,38,18,15,-17,42,-49,0,1,38,-50,5,50,46,-29,8,-25,-22,-50,6,41,-20,-49,-42,-8,-40,-16,-10,16,9,-34,31,-4,-142.7
1,34,-38,-5,-9,-37,46,42,-49,12,-38,17,7,50,-26,32,44,-26,-47,35,-30,22,9,12,32,43,-49,-2,-32,35,45,-20,-16,-44,26,26,37,-13,-17,38,49,-38,4,-29,-39,-6,-48,22,-16,22,6,5,-7,31,33,-25,-11,1,-11,7,-15,-17,38,19,-10,-21,-40,-24,16,-6,30,14,-28,50,1,50,-7,-31,21,27,41,43,48,-16,23,31,-25,-38,48,14,-15,-18,47,-28,17,-48,1,28,-22,33,109.1
1,38,24,-38,-41,23,13,-42,-35,32,-4,9,23,-12,6,23,-39,-48,48,40,50,11,-26,48,-27,-37,15,-24,-20,-8,4,-37,-21,-22,42,-46,-50,5,29,33,-48,-26,-43,25,13,13,-37,-10,-18,-40,-21,48,-13,-31,46,11,49,10,37,-21,18,-44,-42,13,-16,50,-17,-49,-30,-39,0,-27,-14,7,48,15,36,-39,21,-33,38,16,-35,-25,35,27,36,34,-48,-12,29,20,-6,37,49,-5,2,-19,-38,23,-71.8
1,-42,12,46,-40,35,9,25,20,-14,-39,4,41,27,-15,-35,12,-39,17,-39,-37,-46,6,-1,-36,-8,-3,9,10,-6,21,-18,2,49,44,-21,33,-31,-47,-31,5,32,-11,-39,8,24,-24,36,35,9,47,14,-21,2,-38,-6,10,-25,19,37,19,-10,-32,37,-46,29,-35,4,48,36,-11,-32,17,28,-20,41,1,-28,27,-49,32,-11,15,27,8,-7,-30,-33,18,6,-47,-48,46,39,39,16,17,21,-31,-20,-69.9
1,-28,-26,-2,39,-49,-6,-5,-32,17,-29,-31,-36,11,0,41,-32,43,28,-49,10,-17,22,12,45,-24,-33,-24,9,38,-4,39,26,-14,-48,14,-12,-3,-42,6,30,47,-8,44,7,8,0,-9,1,-23,-8,27,-24,-37,-45,-30,-11,39,-3,14,-8,9,2,-33,45,5,-3,49,18,-29,-29,-3,-33,-21,-44,24,37,6,31,-47,0,-27,-3,26,-48,-32,13,-42,-44,-41,22,-2,-16,41,15,45,-39,28,10,29,-71
1,49,31,42,-34,26,48,6,12,3,-13,-18,-48,-24,-5,29,-22,13,-9,-48,-15,-34,25,33,-34,15,-37,-40,26,41,-14,-30,5,-34,-39,21,42,-42,-23,-30,11,-20,-32,-20,6,13,-42,0,42,-35,3,-24,48,-23,25,-37,8,4,40,50,-6,-24,-31,15,-42,-20,-14,17,-46,-21,37,-19,9,21,11,31,-17,-15,-20,41,-34,33,-34,-37,26,41,-24,50,-6,33,49,4,-42,34,-32,-34,30,-30,33,34,19.7
1,-1,-15,-35,24,22,-8,-30,-46,28,1,11,44,50,27,24,-8,-17,50,-9,27,-2,-44,47,6,40,-35,-11,20,-49,38,-31,1,40,-50,41,11,-7,-39,-18,-30,-22,43,30,44,20,3,-15,-48,-31,-7,-4,17,-1,-8,40,-46,-27,45,24,-25,32,10,-8,21,10,-18,49,-48,-41,-20,39,-47,-28,-15,48,8,4,-18,11,23,25,23,-44,40,-36,12,45,-46,6,18,-21,-47,44,-13,-9,4,-15,-11,-28,17.5
