 x1, x2, x3, x4, x5, x6, x7, x8, x9, x10, x11, x12, x13, x14, x15, x16, x17, x18, x19, x20, x21, x22, x23, x24, x25, x26, x27, x28, x29, x30, x31, x32, x33, x34, x35, x36, x37, x38, x39, x40, x41, x42, x43, x44, x45, x46, x47, x48, x49, x50, x51, x52, x53, x54, x55, x56, x57, x58, x59, x60, x61, x62, x63, x64, x65, x66, x67, x68, x69, x70, x71, x72, x73, x74, x75, x76, x77, x78, x79, x80, x81, x82, x83, x84, x85, x86, x87, x88, x89, x90, x91, x92, x93, x94, x95, x96, x97, x98, x99, x100,y
1,-36,20,31,42,-16,-15,-17,48,7,35,-11,3,-8,13,-47,-7,20,36,-19,-43,-8,10,-28,13,-16,31,24,31,33,11,-27,48,47,20,39,48,21,38,11,-22,22,50,-3,-37,-22,0,6,48,-49,3,21,-6,-37,10,-44,-37,-10,-3,44,-28,24,33,-31,-13,3,24,-16,40,11,11,-33,50,11,15,29,5,31,-15,3,33,4,40,43,17,-35,15,-3,5,28,-44,-6,2,6,-21,39,25,-47,39,14,50.6
1,-20,-1,32,-21,26,-38,-42,-19,9,-41,0,-9,13,-45,50,47,-29,-19,-7,-8,-42,-35,2,10,-13,32,-36,-39,1,19,26,31,35,-27,-40,-24,-49,-32,7,10,44,23,18,6,-5,-17,2,-18,14,11,-10,23,-7,43,49,30,-10,30,42,7,-2,-17,-13,49,-28,-37,-25,-27,48,-2,33,41,-29,-34,-3,-18,0,15,14,-37,-24,-47,2,19,12,1,-36,-49,47,-45,8,-6,-46,12,-7,-24,25,-16,-1,-81.9
1,-11,32,49,-21,19,31,-8,-50,-20,24,-20,-40,50,-50,12,-16,12,29,-36,14,25,-30,38,36,41,-1,-22,-33,41,-22,-18,-21,-41,47,-26,29,28,-17,-5,-43,-44,26,-33,-45,26,-4,-45,-13,-26,-31,17,50,-45,5,1,47,20,29,30,10,23,-39,5,32,25,30,-24,2,-38,22,-25,-32,-37,-41,40,39,5,11,42,29,-4,-25,-6,2,-4,45,-36,-35,-11,10,-8,-39,-13,47,10,-39,-8,36,13,61.5
1,4,-27,5,-12,-14,14,-23,41,-32,4,33,13,-50,24,24,-32,-31,-16,49,-16,-10,8,-8,-33,11,-11,27,23,31,-21,-49,-49,2,6,-11,39,36,-17,-5,-47,37,-23,-17,3,17,23,21,36,-44,19,37,-38,43,-22,-20,4,-17,23,43,31,-49,10,32,-30,33,37,25,18,36,-31,-12,-11,-37,-13,42,30,-41,-21,-18,32,48,-32,45,7,-4,41,27,-4,13,-15,-24,-19,45,24,-33,27,10,42,-5,-18.9
1,-38,27,33,1,40,-31,-8,-14,45,21,18,26,-15,36,-14,8,48,-24,-16,-7,6,-15,-15,3,-21,-42,20,-44,-15,11,-33,-3,-47,16,14,10,1,-45,46,-5,-7,-21,37,-6,31,-27,18,-6,-35,18,4,21,-48,39,-27,-19,48,43,-13,49,-31,-30,-5,-27,36,-42,-1,-14,30,-6,31,39,-11,18,49,-31,7,16,13,22,-17,-34,-41,-15,22,-18,17,19,42,20,17,27,41,28,16,-8,2,-36,29,-35.9
1,48,-26,9,37,13,43,35,-2,-1,-33,28,38,0,10,47,2,-19,45,35,50,2,4,-18,-21,-40,26,11,3,-23,26,48,-25,16,-28,28,-21,-35,-22,-7,-20,-5,-30,34,46,31,30,-3,-39,-9,-19,28,43,1,26,38,-22,2,-35,-3,-5,7,-6,-14,-28,16,-37,-33,-3,-8,11,28,37,31,11,-2,11,-43,11,-11,-2,8,-34,-44,-41,8,11,-47,-41,26,0,5,-18,10,7,4,42,21,-12,-11,107.2
1,29,49,33,15,-5,-7,30,23,-34,-10,-39,-20,49,44,-13,24,1,48,27,11,-11,43,32,21,-32,-46,41,-41,25,-22,-2,3,-24,-20,35,22,-10,14,-40,6,-47,-29,3,18,-36,40,-9,-19,3,34,8,8,26,-45,-22,44,-40,-32,-47,35,-37,-33,-46,-45,-36,39,27,4,-32,3,26,38,24,-22,6,4,34,47,36,-48,-3,-41,10,-28,-35,4,33,-25,-11,2,26,2,-15,30,7,-1,-16,-50,-48,131.3
1,2,3,-5,-10,44,-11,12,-3,-27,-26,49,42,21,-42,-32,10,-27,22,-8,-36,-40,10,40,12,45,20,-31,-6,-47,-31,-38,-28,-12,7,-22,-19,47,40,29,36,-37,-7,-7,35,-33,11,-6,-10,-17,2,-30,-7,-39,-40,22,22,30,41,-35,-1,26,45,-13,-37,1,15,-5,-37,4,40,15,18,49,25,2,-34,-15,46,-28,-16,-37,-7,28,-26,3,-1,46,49,-45,28,-37,-3,22,1,10,39,-35,21,19,-34
1,20,-24,50,-47,42,24,5,-43,-41,-34,46,-41,46,-12,37,-31,7,-49,31,-29,23,-26,-15,-31,46,2,-4,1,17,33,-31,-48,-41,-32,22,-50,9,43,24,18,-42,19,27,20,24,-20,39,-20,48,-14,-32,21,10,3,6,-28,21,-49,23,-47,35,42,23,10,26,-6,-24,-16,-13,16,18,-39,-50,-39,32,24,-43,-14,21,-46,22,39,-9,-18,-43,48,4,28,15,43,31,-35,34,3,25,-25,14,17,10,20.7
1,-50,-18,-23,28,-17,-12,9,23,-39,46,-7,-34,-17,48,-27,-19,-46,-30,1,-2,2,-7,46,17,43,-36,-42,-32,28,25,28,28,24,21,6,-44,26,31,-5,37,26,39,-48,26,2,-24,-44,-27,-38,8,21,14,-50,16,48,44,31,-45,-39,8,30,5,-48,3,-25,-26,-25,-50,-46,21,4,-3,-25,6,-28,-7,-2,45,16,-23,2,-13,7,-31,19,4,29,-1,9,6,24,-45,-40,-8,-26,-49,16,0,-48,-43.1
1,-14,37,6,33,28,28,21,-30,43,16,37,36,34,40,-8,-48,8,13,31,24,38,-14,-37,43,-38,-29,-33,-36,37,-17,33,39,-31,-46,-12,13,-2,-42,33,-44,-10,-15,42,-26,41,-50,-24,-35,13,24,5,0,26,18,-7,5,39,-24,19,-9,9,-33,46,28,-29,-17,-44,-15,-42,5,-8,-2,41,-17,22,-3,-17,15,12,12,-46,-34,-38,-4,0,-29,-50,-46,-3,-15,-39,22,2,-43,-35,-11,-10,-29,25,102.1
1,-2,26,-34,47,-18,-35,-16,30,-35,15,-43,27,19,41,5,-35,-10,-8,-35,-5,5,1,6,-24,19,-21,-9,-42,20,12,-1,-33,-46,-19,30,-14,-38,31,32,-23,-5,6,21,-36,-4,-25,46,36,-16,27,47,39,44,-31,32,13,-2,39,-13,-33,-33,36,-49,-29,33,-3,-27,45,-23,22,-28,23,-23,43,3,23,34,-2,-26,34,-26,-29,23,-32,-10,-30,-3,4,-42,34,22,-25,-15,-11,-38,34,36,-14,28,-56
1,-37,-43,16,2,-16,-26,-46,-44,25,2,-20,8,-8,-33,47,-24,-27,-34,23,28,42,-28,-35,-34,-27,4,-21,-44,-45,-19,1,35,-12,-34,-14,-12,-9,-10,-40,-35,8,-44,-11,-50,-26,-14,43,-3,-32,16,41,-41,4,-45,-24,-6,-25,-29,-34,-19,2,17,-35,6,0,2,44,7,8,-47,-12,-34,-41,27,33,50,29,25,-37,48,-10,-47,-44,11,-41,49,21,-16,36,37,15,-13,-30,-3,9,20,49,2,43,-152
1,6,-29,-20,-12,48,-44,-30,47,36,46,-41,-1,-49,30,5,-22,39,4,49,39,-45,36,-30,-7,22,17,18,-9,-19,-30,-17,3,-43,-21,8,-46,-15,28,18,37,23,27,-15,-9,-28,7,19,-40,27,18,16,32,-31,2,41,41,35,9,48,-35,29,-20,-16,2,9,42,7,10,-14,-26,-37,25,17,-36,-35,40,21,35,16,-3,-32,-19,-21,-13,-1,-31,44,-17,-6,41,-36,39,37,-1,-9,-39,-44,48,21,-37.1
1,-42,38,0,34,4,15,49,-41,-15,-1,26,-1,-17,23,-6,-14,-28,-21,-21,5,24,36,20,12,22,35,-48,-1,7,16,37,16,3,-14,-1,24,-50,-37,33,-48,-21,-26,-33,12,48,11,15,36,40,10,-44,13,-4,26,42,34,-24,44,-17,0,-24,-31,-35,29,5,-20,-32,-28,-41,18,41,-46,42,-43,17,39,18,48,-10,-27,7,-3,37,-48,39,-6,37,-35,-13,-31,-19,-21,-46,-38,25,9,-8,43,-3,60.2
1,-33,10,-13,-28,2,-6,5,-44,-39,2,-3,-15,-42,44,38,28,32,-19,-20,13,-16,-35,44,-20,-31,-45,-46,28,-37,47,42,48,-27,-22,-31,25,23,-10,-3,0,42,44,1,16,3,-46,-7,-49,-49,23,14,-48,38,-26,-18,23,46,-14,-33,-41,-18,-42,23,5,-14,42,46,25,-19,-7,-25,39,-48,-8,4,-28,-3,14,-27,-2,-48,3,0,7,27,32,-21,23,-33,-4,-2,-34,4,-30,-13,41,-39,50,-19,-67.4
1,-42,-42,6,13,-40,49,-34,49,-39,-4,-29,9,-1,25,26,-45,-33,7,-16,40,-9,31,-13,7,-50,7,10,7,-16,9,39,-42,17,-40,21,-6,25,4,-8,36,50,-20,-5,-36,-46,-30,-31,-29,-7,-30,28,34,17,-36,-44,17,-12,-17,-26,-12,42,29,-3,9,39,-33,19,14,-13,-40,-1,-13,-10,10,1,-40,-4,-13,49,6,7,-8,-45,-27,-28,-38,6,10,-39,30,15,-48,-26,-39,-23,-37,45,46,27,-13.4
1,-18,23,42,-15,29,-32,2,6,14,5,-30,-31,-39,12,-25,-50,34,-47,7,-40,-36,-48,25,33,-23,2,-40,-44,-4,22,-1,-6,-6,-10,-5,-27,-26,14,-5,39,-32,15,24,47,-24,15,47,26,-16,-31,36,-36,39,-24,48,32,28,24,38,41,-5,-48,-50,6,-42,-4,-5,-17,-41,40,38,44,4,11,40,-4,43,37,-29,-24,22,-43,-43,10,-17,21,-43,28,-6,45,18,5,13,18,-40,22,30,-29,-46,-142
1,5,-40,42,-1,-20,-32,-12,26,-40,41,48,-47,13,-46,-40,39,-47,31,47,31,41,7,-36,-5,-30,-1,-28,8,-22,-7,12,34,-30,3,-18,0,-13,20,-24,-2,-23,-27,-33,40,44,44,-6,13,24,-44,-40,-20,14,41,-9,0,-11,-21,-43,18,-11,-15,1,9,4,33,-42,41,-32,-50,-12,-5,40,-29,-50,-1,-36,-5,-38,4,1,39,34,31,29,42,47,-32,-30,-47,36,9,-12,-48,-33,42,35,43,-1,16.8
1,19,9,3,31,-1,25,31,14,39,42,26,-7,-41,-20,43,6,-41,34,3,44,21,6,29,-21,11,-3,-37,-32,-19,22,17,16,-20,-30,-4,-5,45,44,-41,-1,35,1,8,10,32,1,-34,7,-50,19,0,21,41,45,17,1,-9,30,-14,-12,-33,-48,-47,-3,39,-34,43,-1,-41,18,49,10,-32,6,-30,16,23,-14,-28,-10,-46,-12,27,45,-18,-7,-38,-11,39,-2,27,-45,-34,-3,-31,-45,-21,28,-30,65
