 x1, x2, x3, x4, x5, x6, x7, x8, x9, x10, x11, x12, x13, x14, x15, x16, x17, x18, x19, x20, x21, x22, x23, x24, x25, x26, x27, x28, x29, x30, x31, x32, x33, x34, x35, x36, x37, x38, x39, x40, x41, x42, x43, x44, x45, x46, x47, x48, x49, x50, x51, x52, x53, x54, x55, x56, x57, x58, x59, x60, x61, x62, x63, x64, x65, x66, x67, x68, x69, x70, x71, x72, x73, x74, x75, x76, x77, x78, x79, x80, x81, x82, x83, x84, x85, x86, x87, x88, x89, x90, x91, x92, x93, x94, x95, x96, x97, x98, x99, x100, x101, x102, x103, x104, x105, x106, x107, x108, x109, x110, x111, x112, x113, x114, x115, x116, x117, x118, x119, x120, x121, x122, x123, x124, x125, x126, x127, x128, x129, x130, x131, x132, x133, x134, x135, x136, x137, x138, x139, x140, x141, x142, x143, x144, x145, x146, x147, x148, x149, x150, x151, x152, x153, x154, x155, x156, x157, x158, x159, x160, x161, x162, x163, x164, x165, x166, x167, x168, x169, x170, x171, x172, x173, x174, x175, x176, x177, x178, x179, x180, x181, x182, x183, x184, x185, x186, x187, x188, x189, x190, x191, x192, x193, x194, x195, x196, x197, x198, x199, x200,y
1,45,-50,-25,28,40,-18,-8,-32,7,23,-32,-23,42,-42,-8,-39,-37,42,-13,18,16,-47,27,5,-34,-45,-28,18,-41,-29,37,-47,-29,28,32,-39,26,40,-21,-17,12,-37,-24,-30,-28,18,48,-49,-25,-16,19,41,-12,-5,-4,-30,1,-16,4,-24,5,-10,-20,27,35,28,38,10,17,33,9,45,13,36,-36,1,-31,29,2,-5,-38,-30,-49,0,-19,-3,-14,-2,31,41,25,-14,47,21,29,-3,-2,-18,-43,31,-36,-18,-9,-7,-33,-28,44,-47,-50,-5,-2,-38,-19,-1,-21,-21,13,15,27,-41,-29,1,-39,-32,-29,40,15,-15,-29,-12,-35,-48,21,-27,-5,4,-5,-11,7,-5,0,21,7,-2,-30,36,27,33,-33,-31,42,-12,21,-47,-28,8,9,38,44,31,-25,25,-1,12,48,44,33,-8,49,-11,37,-35,-40,-40,-21,47,12,-45,-5,29,-26,-48,34,11,22,-45,-31,-19,43,29,-39,35,3,-24,-38,1,-31,45,9,-115.5
1,35,-50,-4,16,27,-28,45,23,34,16,-33,-21,6,36,-38,-33,8,34,-48,39,-7,31,16,-23,-17,42,-45,0,27,17,-41,-23,17,-29,43,-41,-7,37,-2,43,-32,15,-29,25,0,50,8,-43,34,10,12,-24,-44,-23,-31,-45,-32,41,6,12,7,-19,39,-27,-32,32,49,-23,-16,-4,-31,3,27,-43,-23,44,-44,1,17,6,-40,-21,-2,-34,6,17,-29,-9,8,-7,-48,31,-10,7,21,8,-12,19,35,-11,-35,21,42,42,28,35,35,0,-15,2,-44,-39,-3,4,44,-48,38,31,-41,-39,-26,28,42,-20,-15,12,39,-11,48,-11,28,-38,-41,-15,20,37,36,5,-13,37,23,-41,48,-31,13,41,38,-34,-12,48,44,-22,-9,36,8,-8,-37,-4,32,-40,36,-25,39,45,11,9,-2,-38,30,35,50,2,44,47,21,-28,4,-26,-45,42,38,49,-31,-21,0,27,21,-20,40,-32,-44,-9,-6,46,-49,21,4,-1,33,35.1
1,-17,50,32,1,9,-5,38,-2,49,-39,3,6,16,-33,-9,45,18,34,-19,14,23,0,20,30,10,-19,32,-20,1,47,29,0,47,-23,-50,-29,22,38,19,-14,16,38,42,-19,-45,-18,42,-11,-35,39,-48,5,-46,-12,-50,14,20,32,10,-30,-5,-11,21,-9,16,-13,-22,-47,42,48,-11,7,35,47,4,6,45,-5,45,26,50,13,47,-46,18,48,18,-13,29,45,-27,-27,-17,10,-20,15,48,-25,-16,39,-28,23,-39,23,-15,15,-21,-21,26,40,-46,25,-31,-49,29,37,49,-37,-27,-7,-43,-38,-17,-44,23,-21,21,20,4,21,8,-8,-7,19,32,-6,50,27,23,25,16,-7,-35,35,-40,45,21,25,24,10,-32,31,23,-33,37,-39,-38,-27,31,-17,44,-46,25,-48,23,-28,-4,22,49,-32,-38,-19,-23,-23,-35,-12,38,3,-38,11,29,-20,-9,-33,-37,44,-22,-24,-34,25,-25,-41,29,50,28,1,39,-27,39,246.4
1,37,-43,-50,-33,-15,45,50,23,32,-32,35,-7,13,32,0,-3,11,-6,-9,37,10,-34,-39,-14,45,28,-37,-38,-18,-47,17,35,-40,-16,19,-5,-22,18,34,26,2,19,35,31,-34,-15,-23,27,-5,19,-20,21,1,-43,-44,-5,1,37,-27,33,6,41,-16,16,-26,-48,28,-32,-14,-23,44,38,12,29,-16,28,-37,12,-29,-26,47,-33,45,-3,41,-49,8,-8,4,32,41,26,22,-26,-9,12,-24,35,30,-22,-38,23,32,24,1,-34,-32,-20,-6,-45,4,-44,-28,-1,3,-38,-34,27,-30,-14,8,-39,-39,46,-49,-32,7,45,20,-14,-28,-2,26,-46,-29,43,37,-45,40,-20,-40,-7,-14,-18,8,5,-39,-10,-19,-19,26,6,-42,3,1,-40,-12,25,21,-43,27,9,5,2,13,-8,-5,-1,-36,-16,-5,-26,-7,-3,-27,18,-49,-16,-43,50,-19,0,5,-10,19,22,0,-44,-4,37,30,-27,-5,-50,-9,25,-7,36,40,-137.4
1,7,36,-15,-3,46,32,-14,-21,0,20,-14,-1,18,2,20,-43,-29,-9,-27,44,38,-41,-10,27,4,-10,-33,-22,33,20,-32,-45,-29,-31,-31,-34,17,5,-5,33,42,-2,48,9,16,17,-18,3,25,5,-3,-22,14,37,-46,34,-24,-29,29,26,41,13,-3,29,-2,-18,11,-36,4,23,48,-39,-30,45,20,2,-22,18,-45,-48,-28,-32,-20,2,-46,-16,-15,47,-29,-37,-12,29,-8,2,7,40,34,34,-46,-47,6,18,-36,-8,-22,0,45,6,-33,50,-26,-11,-33,-30,41,38,-30,43,0,-8,22,39,37,-36,-44,-41,-47,6,43,24,10,-1,-9,24,41,-14,-26,1,8,-43,0,33,-37,17,19,-47,-30,40,12,21,48,-16,9,34,-2,-19,9,1,37,1,-25,-4,16,-18,37,-27,18,27,24,43,34,-26,25,47,7,-7,17,-6,49,-22,-36,46,12,-11,-5,-41,20,-47,-23,6,-29,-32,19,3,-34,5,26,1,-19,84.9
1,0,-7,-36,-10,34,28,13,-24,-6,-44,42,22,37,37,-50,-25,-18,26,11,-49,-48,-33,39,37,36,-8,-47,-44,-33,4,-13,-17,47,-33,-11,30,11,-48,22,-46,25,13,-7,12,-34,-41,3,-36,35,-36,-35,38,48,21,24,-1,-38,-7,5,46,47,8,-21,9,25,18,-12,-14,-14,27,-44,-39,-45,-35,-11,-29,-26,42,-49,26,-45,34,13,-48,4,-48,1,16,-38,22,11,-42,-21,6,18,-46,-26,22,-44,-24,-36,29,-13,-30,11,-8,-43,1,-16,-41,-24,-45,43,5,25,-38,-26,-25,28,-14,14,-46,-6,43,11,28,13,1,-34,-15,27,47,-36,31,33,-9,-28,41,42,-28,16,-32,-22,-26,-11,-48,-14,13,44,30,49,7,0,-7,0,-40,37,-38,-23,19,-36,21,16,-22,1,-2,-15,-11,-46,-24,12,20,-40,40,10,0,8,12,-38,1,-43,-39,25,8,-30,-26,-16,23,-48,12,-8,-34,-18,-43,-40,-1,-29,-39,38,-168.8
1,-24,-12,-1,12,-36,-46,-28,-20,12,34,-7,-37,8,-30,38,-35,-44,28,-1,29,-4,27,-30,-21,25,44,-45,-27,-35,-33,-39,-9,-29,-24,-48,-15,-19,41,16,43,25,25,22,49,11,-25,-37,17,19,-22,-5,-35,-45,-18,-40,30,-25,-35,20,-10,-18,-3,-3,-31,23,0,5,-47,-10,37,47,31,-23,-16,29,38,10,8,-30,-22,37,15,-41,8,13,-31,-47,39,-15,23,45,-17,-31,-8,-31,43,8,-10,12,14,-24,-26,-39,-31,9,6,23,-32,-36,43,-38,17,-27,-28,-26,37,-43,-23,-9,-42,-50,-49,-8,36,-7,11,-6,17,-50,-44,48,43,-20,-42,28,5,-20,0,-11,-6,-8,2,-40,-19,24,-50,-33,-3,-22,8,6,45,10,14,30,19,-26,-26,-48,41,-20,16,-1,-24,24,-24,32,-47,-8,-30,-36,0,-12,41,31,28,42,49,-25,36,-28,31,30,-2,-6,9,34,-16,33,2,41,29,-33,-45,22,41,-19,-31,10,-150.1
1,-11,-45,-10,39,-6,48,19,38,5,-17,-38,-10,6,43,-31,20,-48,28,3,-14,-23,-46,43,22,-29,48,-41,28,45,-22,-46,-17,-50,-40,-29,-6,-43,7,-19,12,40,-40,18,-39,19,37,32,22,-19,-50,24,-26,-45,17,46,43,14,-45,-13,9,50,-9,8,50,1,-4,-41,-25,-48,-43,3,42,34,-29,-47,2,-43,1,40,-12,1,14,12,-28,47,-26,-35,-24,46,2,1,45,9,-41,11,26,5,-14,-50,-27,-7,-30,-36,-24,-9,34,-5,-2,-50,-16,3,2,14,31,24,10,21,5,3,16,23,-47,-23,-19,29,4,-43,-17,40,24,-28,50,44,-13,42,-50,37,-14,-1,38,-13,18,-45,-50,-36,-5,-23,36,-50,30,-33,23,33,-40,21,-22,14,-6,-23,4,-33,0,-31,28,3,-40,28,-11,-37,43,43,0,-24,14,-34,-9,-41,-7,43,-41,39,-41,32,-12,-30,-32,16,0,12,43,-47,30,-8,39,-27,45,50,17,-50,-7.8
1,29,10,9,45,2,-27,-40,43,-18,-30,1,-9,-42,-23,39,-4,-3,-43,-39,47,19,-46,17,-36,-38,-29,-47,-43,37,21,24,15,47,-18,9,-2,5,-14,-43,37,6,-26,44,-20,1,-1,27,14,-28,4,11,7,-26,44,-12,-13,-36,-9,-40,18,28,34,-18,-10,32,8,5,-13,10,-22,40,-35,2,0,-39,-47,49,4,17,37,25,44,-41,49,3,-3,-49,-16,5,28,-49,49,-23,-17,-11,-41,7,44,-38,-34,38,-49,48,-11,-33,-41,-8,32,-21,26,18,-47,19,28,-48,39,41,20,-28,-39,-2,-27,-40,-9,-28,-35,-34,30,-42,-22,12,12,47,10,-50,-37,19,-41,46,48,35,-21,18,-31,23,20,-43,14,-45,46,25,-31,-32,1,11,-43,16,27,37,-10,22,-2,-49,18,-43,-48,-3,-8,28,-8,-44,-22,-12,24,-37,-40,-41,-29,24,-36,33,-35,-50,-49,16,11,-42,-18,-47,11,22,25,25,24,-42,-1,-8,6,7,-82.4
1,36,14,13,-37,-49,-48,-24,-38,28,-37,2,9,47,-17,9,48,50,-31,22,48,39,49,-15,14,23,-42,22,-29,-34,44,29,-49,8,-43,31,-25,-40,-43,-47,4,-30,6,-38,-34,39,21,30,4,6,-33,1,-5,-35,37,25,39,11,-38,26,-6,-44,4,-39,-20,12,43,5,-12,50,-25,8,36,31,21,19,-15,-43,-36,6,-20,49,-44,-9,-37,9,-35,18,37,44,-6,47,16,14,-43,46,42,16,-33,46,-19,-8,4,-33,39,41,2,40,14,16,-5,44,14,-32,-16,-6,-7,-35,-39,-21,26,-29,42,-9,2,50,-47,-7,-19,-30,-11,13,-22,9,30,-34,-1,-19,-45,-38,13,-33,23,-23,-15,23,-13,28,5,-36,24,-20,-14,15,21,4,-20,24,13,12,10,-49,-26,38,-24,20,20,25,17,-8,4,46,9,-24,-28,10,49,-25,-47,-31,-10,27,-1,-8,-42,37,46,-46,10,8,16,-30,-24,6,24,2,42,-40,44,-26,21.9
1,2,-3,-30,27,-11,-42,-14,-47,-16,-11,-27,24,33,-12,-35,41,-26,-40,45,35,-16,-23,21,10,-1,-40,29,-9,-30,22,15,-12,35,35,-36,40,44,0,43,-23,6,32,17,-12,-30,32,45,-6,8,5,45,8,32,15,-32,-19,-8,13,22,12,-50,-48,-50,35,38,31,-10,-3,48,49,-10,3,31,-44,7,17,4,1,27,-39,-45,22,-15,4,-48,3,35,-6,32,-28,23,32,-26,-11,-18,28,-31,22,41,-34,-13,-20,-15,34,-48,42,0,6,-42,43,-17,31,14,19,-16,-17,38,35,-7,-14,23,-35,-33,13,-30,0,-43,-10,38,48,-28,-26,45,8,24,47,-35,-27,-31,-26,-34,2,21,-4,37,21,29,-9,-29,39,27,44,20,44,6,41,-41,13,-20,14,-23,-32,4,-29,26,-22,-33,8,-33,-48,32,50,5,-32,-4,-43,5,41,-2,26,29,-26,-15,-1,35,7,-45,10,-30,-49,-27,-37,-31,28,-16,12,-45,-33,-31,190.4
1,39,-30,17,39,-9,35,-16,-36,-45,41,13,31,-14,3,32,1,-13,-12,6,14,-26,7,37,-13,-8,-20,-13,-47,-15,-29,-28,41,-9,39,29,-2,-11,29,12,-6,19,41,41,21,-40,-12,-29,-37,27,-7,27,-50,16,14,-46,-42,44,-9,28,46,12,-50,36,19,5,14,33,11,-42,-39,21,-7,-49,-22,-36,-39,16,-49,-25,-8,-5,18,-41,27,-19,-37,1,42,-30,-21,37,33,46,-12,-33,0,18,-50,27,26,-39,-36,-32,29,-8,-18,41,-43,-50,32,-34,-39,-1,-25,38,-3,-46,-11,-12,-26,18,41,23,13,-22,41,29,46,7,-28,21,18,-14,5,-4,-6,4,-48,1,4,0,-17,15,16,-26,2,-38,-22,7,0,-31,41,-44,8,-31,-16,-2,49,46,-46,37,-18,-12,-28,37,35,16,-10,3,33,44,-47,33,-26,19,-44,27,-3,-49,50,13,-30,41,19,28,-41,-48,43,24,48,13,10,-21,-49,-2,32,2,30,-28,89.3
1,-46,-21,32,24,-39,-44,-8,34,-1,39,35,-2,1,21,-46,-31,-35,-36,38,-43,4,1,-14,31,-4,-13,-22,-22,5,25,-34,10,-47,14,50,31,20,-8,14,35,47,-35,-17,-36,36,-47,50,17,-33,4,-10,-12,-46,27,-32,-33,30,-4,-5,-15,37,-23,11,6,41,10,-14,-23,18,17,-39,-19,32,-40,-39,-17,-36,-40,-50,48,14,-10,-15,-15,33,3,2,13,16,13,14,2,6,-26,-42,-4,0,-40,-11,35,-7,-33,-35,41,-23,-24,41,-43,-48,41,-45,17,47,-44,18,30,10,-31,-42,-25,-2,22,-7,-47,12,-33,-35,-39,-22,5,46,-13,22,27,-22,15,-48,-32,23,-45,25,-6,-12,-13,0,-45,33,-41,41,41,-50,-46,12,-6,-43,-27,11,39,-49,5,-7,13,43,31,-10,37,-38,-8,21,35,-37,-5,-22,-33,-2,28,-28,-19,4,29,-29,4,33,0,14,6,-11,42,-5,-10,-4,4,20,-46,-49,-41,7,-37,-33,20.8
1,-23,14,-19,-12,8,-2,37,-49,-13,34,5,32,-46,26,15,-30,-11,37,10,47,-19,16,-41,2,-15,30,3,-40,-13,-18,-22,-20,46,9,-15,3,23,38,4,26,21,26,8,-9,-33,39,12,-28,25,-29,-31,23,3,-22,-26,5,-43,27,15,-40,25,43,-43,20,-33,-8,39,7,-21,-42,-18,16,34,40,-44,-50,28,18,-27,-31,5,-42,42,25,-14,-35,-21,-41,8,10,-30,-18,-31,44,18,-14,-15,6,43,-20,14,42,46,-36,31,-49,-36,-25,-14,-47,-6,41,-39,-49,-19,-37,-34,10,-27,-10,37,-41,-12,-45,-48,22,-43,-47,-23,-50,-17,7,42,-22,21,-12,46,2,13,-19,-29,23,39,50,24,-31,-38,6,-4,-49,12,-18,-40,50,-47,29,-13,-40,32,14,27,-36,38,-16,-42,8,23,21,26,-49,18,14,-9,-28,13,-36,-42,25,21,4,-7,49,2,3,49,5,49,-15,-19,30,16,-42,11,3,-8,-15,27,-36,-45,5.1
1,-31,33,-10,33,-27,12,-39,-47,20,2,24,40,45,23,-9,-36,-13,12,-38,-12,44,8,20,-49,-32,39,-41,-30,-18,41,42,1,23,-19,50,12,44,-40,15,13,12,-45,3,7,-6,10,-13,31,39,-1,35,32,-44,-29,-1,42,-41,8,-39,-9,-2,-48,8,37,-16,-27,-2,44,50,-37,-28,12,35,-9,35,-22,-49,-29,25,6,-14,9,-47,-8,-4,2,-17,6,26,-40,13,41,-37,-29,-7,-37,-40,42,23,-40,21,45,-12,-29,-14,-28,-1,-47,-41,-27,9,-39,-2,-22,3,45,30,3,0,-29,13,29,28,-8,16,-29,-29,27,29,44,37,-35,39,-26,-14,41,-38,35,10,38,24,35,49,-29,-38,-33,-35,8,20,-19,29,50,-40,-27,-9,26,-6,-21,-32,39,-28,-46,-47,27,45,-45,17,-44,6,-24,10,-21,-40,8,-34,39,26,49,-4,-39,-21,-25,-40,-45,-36,-32,-2,-26,-3,-18,-38,19,-13,32,-4,48,3,29,-46,41.8
